stem,real_fg_lum,real_bg_lum,real_bg_r,real_bg_g,real_bg_b,gen_fg_lum,gen_bg_lum,gen_bg_r,gen_bg_g,gen_bg_b,auth_fg_lum,auth_bg_lum,auth_bg_r,auth_bg_g,auth_bg_b
3801,97.79778903731,146.45577683569405,172.90798251667817,157.37339380196522,109.08595418843866,97.67894979272225,70.16153997831016,94.70125538137961,89.81990863978442,25.963455913766474,84.47911868570552,30.15978726434213,44.39856715633113,32.953169673666565,13.12762496302869
3803,128.5851117211252,103.27164058313373,102.7894287870337,106.1311722825552,100.89432067981232,128.55822190737626,108.16503166114374,116.23350503625447,106.37934315430296,101.88224679287379,124.11853950824994,93.63849426381006,122.89094130384855,89.22267790938022,68.80186357820139
3806,175.1846033147004,145.28571803082224,110.90142126846807,149.1689680355036,175.78676478849502,174.7754829851917,89.02984102016741,55.237818100106736,96.23830121903264,115.61340374136284,161.0863587329607,108.19914611538678,69.16729397224876,125.51415089039942,129.91599348351215
3809,75.07305524239008,148.44013741676028,147.16155912665462,148.83464074634884,149.32421237727738,74.85817361894024,95.07691430990408,105.27205587847409,107.88632833488009,72.07235871635812,62.36009019165727,75.42225695631646,76.36030869926245,93.08543935915596,56.82102281053094
3810,142.70206571043278,187.52060061182397,200.78950209708898,190.08539927743865,171.68690046094432,142.3207367904867,55.36473776005981,55.89620447655828,53.442568830198084,56.75543997342303,125.70614196395734,116.06819345818974,113.06282961671027,118.19999169469706,116.94175906316183
3811,74.24991372707454,112.9863660538101,105.76753202212845,110.69012719383267,122.50143894546919,74.2523967039534,62.65637783377818,52.49044927903613,71.70870673843997,63.76997748385846,71.31288875421896,69.44727097405922,56.19833589311543,78.5212412209415,73.62223580812072
3812,152.72747305969247,110.56537297489763,135.53799181057505,109.9763574862026,86.18176962791526,152.80401985712552,140.57755622811703,137.50462880541215,138.12147053587324,146.1065693430657,153.78008233442304,184.76317725950983,187.85191383300693,181.42732775502938,185.01029019049315
3815,196.87097381804483,132.32734862057742,116.16310396147539,139.89401939501948,140.92492250523742,196.3279336974948,152.36129780423605,151.69879894967343,155.1042174213914,150.28087704164335,180.3969988070572,95.39168270278981,96.52311571603265,103.838147330104,85.8137850622328
3817,93.45903398926654,103.38050951997855,103.17644408688656,104.28519174041298,102.67989273263609,93.49147286821704,99.6322552963261,99.82143201930812,99.9243872351837,99.15094663448646,88.86084675014907,166.26589076606777,153.83379994636633,176.2692089031912,168.69466344864574
3819,84.76486986492309,171.78298003392024,161.14591330826187,166.62227543040066,187.5807513630981,84.83547479662434,132.52497386581996,112.978554790688,124.9196845680378,159.67668223873412,80.11779315238601,147.56912219518438,137.0000910900881,145.39279347274456,160.31448202272048
3820,52.07851268228627,151.7563116699688,156.05911489495261,149.614355493654,149.5954646212998,52.08687538876218,65.74072620985935,69.60968672146262,66.60038841045962,61.01210349765581,46.84079756721266,101.30554302267035,106.36827392745748,92.07663259901524,105.47172254153834
3821,75.67069971216792,202.11770628211013,202.98073762603457,201.8323980989325,201.53998312136332,75.69458383215739,51.62523504241868,46.399979271849695,56.201818154898504,52.27390770050784,72.12327534238433,54.19200683041905,57.96991457040909,54.39156956515302,50.21453635569506
3822,136.26962741184298,186.48466132379568,186.0284805934561,187.04659557557292,186.37890780235793,136.1120259481038,86.27493707775865,102.50521592263875,111.02232083719699,45.29727447344019,123.03617764471059,39.00461429769947,55.86653861438601,40.34893694529077,20.798367333421645
3823,131.8977604524956,65.6995798833748,79.77994773903097,80.69316094909279,36.625630962000606,131.9357333944814,112.71107449811629,92.85339643827854,125.63584178988572,119.64398526618463,123.46114805472749,75.07544958775401,74.27975359687693,79.1316073920937,71.81498777429138
3825,129.83824578084145,120.69930670025127,118.07012946122646,123.31642064712092,120.71136999240642,129.72870612471277,156.9669525061891,142.86083381179043,170.90849739781083,157.131526308966,123.79593534585217,166.72718994437554,131.42925934843404,178.19399737002945,190.558313114663
3829,107.47597448203207,163.80307146831458,142.952285399723,163.6342916503889,184.82263735483184,107.32392992313395,120.56415811343538,104.16003125332955,126.49168945555279,131.0407536314238,103.98784579968004,119.46845663008605,105.82884362680683,119.6988848243776,132.87764143907376
3830,111.49703222943364,196.99518285017896,202.69342967632974,196.96341077237528,191.32870810183186,111.49980584678538,72.38225651162865,79.28560324725797,69.80310140004414,68.05806488758384,93.4618072890664,42.28512665009772,57.42857279941657,42.389239139822095,27.037568011054496
3832,82.88304579782444,105.82117324583079,94.53482970606258,99.51945086876594,123.40923916266382,82.86063188526293,66.72557275297001,102.49007689418649,55.48953329775247,42.19710806697108,77.9059793528719,136.2439957302971,175.11581569115816,127.97943228765146,105.63673921208168
3833,120.95812700400327,96.79481043317155,94.83909254952668,87.97895417394409,107.56638457604384,120.96896047963267,174.55673817036728,159.07686889058294,179.36408989588057,185.2292557246384,115.47860815451459,62.86427484697307,69.93184471827928,66.00569327710821,52.655286545531744
3834,101.19361225895317,174.32688102828183,142.65267134624816,181.42612800392348,198.90184373467386,101.22423504525777,146.38266817884582,99.59397222903384,160.11901514222657,179.4350171652771,97.95088055883511,125.90047970819029,130.22538621873468,138.01320346983815,109.46284943599804
3836,82.04003892673433,112.27707087185064,135.6658183795541,108.17990212071778,92.98549211528004,82.01975995180499,107.66579662860251,123.93435562805873,105.88593800978794,93.17709624796085,83.49472172019092,126.15517128874389,145.92835236541598,119.90971179989124,112.62744970092442
3838,159.67084209171637,129.32043343035213,129.24834409323384,137.2446070739858,121.46834912383667,159.7067192884618,128.06099007054823,119.50141934865671,130.62913677250896,134.05241409047898,154.6448743797635,164.57378816371022,142.90421492651726,162.18318580890895,188.63396375570434
3840,84.81889851495752,154.42396950981748,138.02128275116036,151.19785914642583,174.05276663186626,84.7038741355819,76.5305677496719,56.467327455000564,87.99904403718192,85.12533175683325,79.41025047773293,70.12048066481344,54.76758782908391,82.95676783939825,72.63708632595817
3841,80.02748293286776,144.26593107301233,137.87773083324603,146.43969179557016,148.4803705902208,79.97248935325038,84.5281996966064,66.21338035545934,86.71977606294448,100.65144267141544,79.14378885717188,121.48667124472843,85.10670763643982,122.54248868093626,156.81081741680924
3842,129.21405760211175,125.56888316427843,163.32285461278377,134.50593704717437,78.87785783287715,129.3279184048646,132.25770139000699,157.8559008211238,154.66873289325392,84.24847045564321,124.33124749581656,68.41865909944721,85.58978022862664,87.10895990983738,32.55723715987764
3843,113.14666419798804,139.89226223797974,161.95355476768054,139.9764508303788,117.74678111587983,113.2460717151145,117.51956832742425,131.9961933196492,124.2489270386266,96.31358462399702,110.58621860149354,125.10549231821858,143.98352304534427,131.59861914536293,99.7343347639485
3845,82.56550109583583,162.76075808026104,181.6092891242428,164.52066032815821,142.1523247883821,82.42269376369794,105.39613337612495,122.19805833032454,105.9640550407189,88.0262867573314,79.32023311416617,132.78966582420668,137.55389738035063,130.34278092028723,130.47231917198218
3846,152.92079804019264,74.056414201727,80.34889996325556,82.85724784126401,58.9630948006614,152.9144348945358,152.24734368301793,165.24573994120888,155.29134898034172,136.20494212750322,145.20711883408072,49.95388955233022,54.4803761712291,54.20859360646702,41.17269887929451
3848,122.09883646098797,100.2659135831332,107.7948821491573,100.77601963826486,92.22683896197744,122.1744150127423,115.09245995480082,110.98891628233194,113.7648402796965,120.52362330237402,120.98434885576751,109.76304789837978,107.08158168795562,105.54752290068224,116.66003910650146
