name,shape_mismatch,mean_abs,max_abs,identical
SOD_0560.jpg,0,0.0,0,1
SOD_0561.jpg,0,0.0,0,1
SOD_0562.jpg,0,0.0,0,1
SOD_0563.jpg,0,0.0,0,1
SOD_0564.jpg,0,0.0,0,1
SOD_0565.jpg,0,0.0,0,1
SOD_0567.jpg,0,0.0,0,1
SOD_0568.jpg,0,0.0,0,1
SOD_0570.jpg,0,0.0,0,1
SOD_0571.jpg,0,0.0,0,1
SOD_0572.jpg,0,0.0,0,1
SOD_0573.jpg,0,0.0,0,1
SOD_0574.jpg,0,0.0,0,1
SOD_0577.jpg,0,0.0,0,1
SOD_0578.jpg,0,0.0,0,1
SOD_0579.jpg,0,0.0,0,1
SOD_0580.jpg,0,0.0,0,1
SOD_0585.jpg,0,0.0,0,1
SOD_0588.jpg,0,0.0,0,1
SOD_0590.jpg,0,0.0,0,1
SOD_0591.jpg,0,0.0,0,1
SOD_0592.jpg,0,0.0,0,1
SOD_0594.jpg,0,0.0,0,1
SOD_0595.jpg,0,0.0,0,1
SOD_0597.jpg,0,0.0,0,1
SOD_0599.jpg,0,0.0,0,1
SOD_0600.jpg,0,0.0,0,1
SOD_0601.jpg,0,0.0,0,1
SOD_0602.jpg,0,0.0,0,1
SOD_0604.jpg,0,0.0,0,1
SOD_0605.jpg,0,0.0,0,1
SOD_0607.jpg,0,0.0,0,1
SOD_0610.jpg,0,0.0,0,1
SOD_0611.jpg,0,0.0,0,1
SOD_0612.jpg,0,0.0,0,1
SOD_0613.jpg,0,0.0,0,1
SOD_0614.jpg,0,0.0,0,1
SOD_0616.jpg,0,0.0,0,1
SOD_0618.jpg,0,0.0,0,1
SOD_0621.jpg,0,0.0,0,1
SOD_0628.jpg,0,0.0,0,1
SOD_0629.jpg,0,0.0,0,1
SOD_0630.jpg,0,0.0,0,1
SOD_0631.jpg,0,0.0,0,1
SOD_0632.jpg,0,0.0,0,1
SOD_0633.jpg,0,0.0,0,1
SOD_0634.jpg,0,0.0,0,1
SOD_0638.jpg,0,0.0,0,1
SOD_0640.jpg,0,0.0,0,1
SOD_0641.jpg,0,0.0,0,1
SOD_0642.jpg,0,0.0,0,1
SOD_0646.jpg,0,0.0,0,1
SOD_0647.jpg,0,0.0,0,1
SOD_0650.jpg,0,0.0,0,1
SOD_0651.jpg,0,0.0,0,1
SOD_0652.jpg,0,0.0,0,1
SOD_0653.jpg,0,0.0,0,1
SOD_0662.jpg,0,0.0,0,1
SOD_0663.jpg,0,0.0,0,1
SOD_0665.jpg,0,0.0,0,1
SOD_0666.jpg,0,0.0,0,1
SOD_0667.jpg,0,0.0,0,1
SOD_0668.jpg,0,0.0,0,1
SOD_0669.jpg,0,0.0,0,1
SOD_0670.jpg,0,0.0,0,1
SOD_0671.jpg,0,0.0,0,1
SOD_0672.jpg,0,0.0,0,1
SOD_0674.jpg,0,0.0,0,1
SOD_0675.jpg,0,0.0,0,1
SOD_0679.jpg,0,0.0,0,1
SOD_0682.jpg,0,0.0,0,1
SOD_0685.jpg,0,0.0,0,1
SOD_0687.jpg,0,0.0,0,1
SOD_0690.jpg,0,0.0,0,1
SOD_0691.jpg,0,0.0,0,1
SOD_0692.jpg,0,0.0,0,1
SOD_0697.jpg,0,0.0,0,1
SOD_0698.jpg,0,0.0,0,1
SOD_0700.jpg,0,0.0,0,1
SOD_0702.jpg,0,0.0,0,1
SOD_0706.jpg,0,0.0,0,1
SOD_0707.jpg,0,0.0,0,1
SOD_0709.jpg,0,0.0,0,1
SOD_0712.jpg,0,0.0,0,1
SOD_0714.jpg,0,0.0,0,1
SOD_0716.jpg,0,0.0,0,1
SOD_0718.jpg,0,0.0,0,1
SOD_0722.jpg,0,0.0,0,1
SOD_0723.jpg,0,0.0,0,1
SOD_0725.jpg,0,0.0,0,1
SOD_0730.jpg,0,0.0,0,1
SOD_0731.jpg,0,0.0,0,1
SOD_0734.jpg,0,0.0,0,1
SOD_0735.jpg,0,0.0,0,1
SOD_0737.jpg,0,0.0,0,1
SOD_0743.jpg,0,0.0,0,1
SOD_0746.jpg,0,0.0,0,1
SOD_0748.jpg,0,0.0,0,1
SOD_0750.jpg,0,0.0,0,1
SOD_0752.jpg,0,0.0,0,1
SOD_0757.jpg,0,0.0,0,1
SOD_0758.jpg,0,0.0,0,1
SOD_0759.jpg,0,0.0,0,1
SOD_0762.jpg,0,0.0,0,1
SOD_0765.jpg,0,0.0,0,1
SOD_0766.jpg,0,0.0,0,1
SOD_0767.jpg,0,0.0,0,1
SOD_0769.jpg,0,0.0,0,1
SOD_0774.jpg,0,0.0,0,1
SOD_0778.jpg,0,0.0,0,1
SOD_0779.jpg,0,0.0,0,1
SOD_0782.jpg,0,0.0,0,1
SOD_0784.jpg,0,0.0,0,1
SOD_0786.jpg,0,0.0,0,1
SOD_0792.jpg,0,0.0,0,1
SOD_0795.jpg,0,0.0,0,1
SOD_0797.jpg,0,0.0,0,1
SOD_0798.jpg,0,0.0,0,1
SOD_0801.jpg,0,0.0,0,1
SOD_0803.jpg,0,0.0,0,1
SOD_0804.jpg,0,0.0,0,1
SOD_0805.jpg,0,0.0,0,1
SOD_0806.jpg,0,0.0,0,1
SOD_0807.jpg,0,0.0,0,1
SOD_0809.jpg,0,0.0,0,1
SOD_0810.jpg,0,0.0,0,1
SOD_0811.jpg,0,0.0,0,1
SOD_0812.jpg,0,0.0,0,1
SOD_0815.jpg,0,0.0,0,1
SOD_0817.jpg,0,0.0,0,1
SOD_0819.jpg,0,0.0,0,1
SOD_0821.jpg,0,0.0,0,1
SOD_0822.jpg,0,0.0,0,1
SOD_0824.jpg,0,0.0,0,1
SOD_0828.jpg,0,0.0,0,1
SOD_0829.jpg,0,0.0,0,1
SOD_0830.jpg,0,0.0,0,1
SOD_0831.jpg,0,0.0,0,1
SOD_0832.jpg,0,0.0,0,1
SOD_0833.jpg,0,0.0,0,1
SOD_0834.jpg,0,0.0,0,1
SOD_0835.jpg,0,0.0,0,1
SOD_0836.jpg,0,0.0,0,1
SOD_0837.jpg,0,0.0,0,1
SOD_0839.jpg,0,0.0,0,1
SOD_0843.jpg,0,0.0,0,1
SOD_0844.jpg,0,0.0,0,1
SOD_0845.jpg,0,0.0,0,1
SOD_0848.jpg,0,0.0,0,1
SOD_0857.jpg,0,0.0,0,1
SOD_0863.jpg,0,0.0,0,1
SOD_0868.jpg,0,0.0,0,1
SOD_0870.jpg,0,0.0,0,1
SOD_0874.jpg,0,0.0,0,1
SOD_0878.jpg,0,0.0,0,1
SOD_0882.jpg,0,0.0,0,1
SOD_0883.jpg,0,0.0,0,1
SOD_0884.jpg,0,0.0,0,1
SOD_0887.jpg,0,0.0,0,1
SOD_0888.jpg,0,0.0,0,1
SOD_0890.jpg,0,0.0,0,1
SOD_0891.jpg,0,0.0,0,1
SOD_0895.jpg,0,0.0,0,1
SOD_0896.jpg,0,0.0,0,1
SOD_0897.jpg,0,0.0,0,1
SOD_0898.jpg,0,0.0,0,1
SOD_0899.jpg,0,0.0,0,1
SOD_0906.jpg,0,0.0,0,1
SOD_0907.jpg,0,0.0,0,1
SOD_0908.jpg,0,0.0,0,1
SOD_0909.jpg,0,0.0,0,1
SOD_0910.jpg,0,0.0,0,1
SOD_0911.jpg,0,0.0,0,1
SOD_0912.jpg,0,0.0,0,1
SOD_0916.jpg,0,0.0,0,1
SOD_0920.jpg,0,0.0,0,1
SOD_0921.jpg,0,0.0,0,1
SOD_0922.jpg,0,0.0,0,1
SOD_0923.jpg,0,0.0,0,1
SOD_0927.jpg,0,0.0,0,1
SOD_0930.jpg,0,0.0,0,1
SOD_0931.jpg,0,0.0,0,1
SOD_0932.jpg,0,0.0,0,1
SOD_0933.jpg,0,0.0,0,1
SOD_0935.jpg,0,0.0,0,1
SOD_0936.jpg,0,0.0,0,1
SOD_0937.jpg,0,0.0,0,1
SOD_0938.jpg,0,0.0,0,1
SOD_0939.jpg,0,0.0,0,1
SOD_0940.jpg,0,0.0,0,1
SOD_0941.jpg,0,0.0,0,1
SOD_0942.jpg,0,0.0,0,1
SOD_0943.jpg,0,0.0,0,1
SOD_0944.jpg,0,0.0,0,1
SOD_0946.jpg,0,0.0,0,1
SOD_0948.jpg,0,0.0,0,1
SOD_0949.jpg,0,0.0,0,1
SOD_0950.jpg,0,0.0,0,1
SOD_0951.jpg,0,0.0,0,1
SOD_0952.jpg,0,0.0,0,1
SOD_0953.jpg,0,0.0,0,1
SOD_0955.jpg,0,0.0,0,1
SOD_0957.jpg,0,0.0,0,1
SOD_0959.jpg,0,0.0,0,1
SOD_0960.jpg,0,0.0,0,1
SOD_0961.jpg,0,0.0,0,1
SOD_0962.jpg,0,0.0,0,1
SOD_0965.jpg,0,0.0,0,1
SOD_0966.jpg,0,0.0,0,1
SOD_0967.jpg,0,0.0,0,1
SOD_0970.jpg,0,0.0,0,1
SOD_0971.jpg,0,0.0,0,1
SOD_0974.jpg,0,0.0,0,1
SOD_0976.jpg,0,0.0,0,1
SOD_0977.jpg,0,0.0,0,1
SOD_0978.jpg,0,0.0,0,1
SOD_0981.jpg,0,0.0,0,1
SOD_0982.jpg,0,0.0,0,1
SOD_0983.jpg,0,0.0,0,1
SOD_0984.jpg,0,0.0,0,1
SOD_0985.jpg,0,0.0,0,1
SOD_0986.jpg,0,0.0,0,1
SOD_0988.jpg,0,0.0,0,1
SOD_0990.jpg,0,0.0,0,1
SOD_0991.jpg,0,0.0,0,1
SOD_0992.jpg,0,0.0,0,1
SOD_0993.jpg,0,0.0,0,1
SOD_0994.jpg,0,0.0,0,1
SOD_0998.jpg,0,0.0,0,1
SOD_1000.jpg,0,0.0,0,1
SOD_1001.jpg,0,0.0,0,1
SOD_1002.jpg,0,0.0,0,1
SOD_1003.jpg,0,0.0,0,1
SOD_1004.jpg,0,0.0,0,1
SOD_1006.jpg,0,0.0,0,1
SOD_1008.jpg,0,0.0,0,1
SOD_1009.jpg,0,0.0,0,1
SOD_1010.jpg,0,0.0,0,1
SOD_1011.jpg,0,0.0,0,1
SOD_1012.jpg,0,0.0,0,1
SOD_1013.jpg,0,0.0,0,1
SOD_1014.jpg,0,0.0,0,1
SOD_1015.jpg,0,0.0,0,1
SOD_1016.jpg,0,0.0,0,1
SOD_1018.jpg,0,0.0,0,1
SOD_1019.jpg,0,0.0,0,1
SOD_1020.jpg,0,0.0,0,1
SOD_1021.jpg,0,0.0,0,1
SOD_1022.jpg,0,0.0,0,1
SOD_1023.jpg,0,0.0,0,1
SOD_1024.jpg,0,0.0,0,1
SOD_1025.jpg,0,0.0,0,1
SOD_1026.jpg,0,0.0,0,1
SOD_1028.jpg,0,0.0,0,1
SOD_1030.jpg,0,0.0,0,1
SOD_1031.jpg,0,0.0,0,1
SOD_1033.jpg,0,0.0,0,1
SOD_1034.jpg,0,0.0,0,1
SOD_1035.jpg,0,0.0,0,1
SOD_1036.jpg,0,0.0,0,1
SOD_1038.jpg,0,0.0,0,1
SOD_1040.jpg,0,0.0,0,1
SOD_1041.jpg,0,0.0,0,1
SOD_1043.jpg,0,0.0,0,1
SOD_1046.jpg,0,0.0,0,1
SOD_1049.jpg,0,0.0,0,1
SOD_1050.jpg,0,0.0,0,1
SOD_1052.jpg,0,0.0,0,1
SOD_1053.jpg,0,0.0,0,1
SOD_1054.jpg,0,0.0,0,1
SOD_1055.jpg,0,0.0,0,1
SOD_1057.jpg,0,0.0,0,1
SOD_1058.jpg,0,0.0,0,1
SOD_1059.jpg,0,0.0,0,1
SOD_1060.jpg,0,0.0,0,1
SOD_1061.jpg,0,0.0,0,1
SOD_1062.jpg,0,0.0,0,1
SOD_1064.jpg,0,0.0,0,1
SOD_1065.jpg,0,0.0,0,1
SOD_1066.jpg,0,0.0,0,1
SOD_1067.jpg,0,0.0,0,1
SOD_1068.jpg,0,0.0,0,1
SOD_1070.jpg,0,0.0,0,1
SOD_1073.jpg,0,0.0,0,1
SOD_1075.jpg,0,0.0,0,1
SOD_1077.jpg,0,0.0,0,1
SOD_1079.jpg,0,0.0,0,1
