name,mae,contaminated
COD10K-CAM-1-Aquatic-6-Fish-139,0.07279392700528234,0
COD10K-CAM-1-Aquatic-6-Fish-143,0.07238673859917319,0
COD10K-CAM-1-Aquatic-6-Fish-149,0.15393983659532628,0
COD10K-CAM-1-Aquatic-6-Fish-150,0.012360539215686273,0
COD10K-CAM-1-Aquatic-6-Fish-155,0.057644855471419815,0
COD10K-CAM-1-Aquatic-6-Fish-157,0.01717419593162786,0
COD10K-CAM-1-Aquatic-6-Fish-159,0.15766128961997794,0
COD10K-CAM-1-Aquatic-6-Fish-160,0.09452727040551132,0
COD10K-CAM-1-Aquatic-6-Fish-162,0.12403685629767575,0
COD10K-CAM-1-Aquatic-6-Fish-163,0.011890013600608621,0
COD10K-CAM-1-Aquatic-6-Fish-168,0.03196476087689835,0
COD10K-CAM-1-Aquatic-6-Fish-171,0.05717081882094943,0
COD10K-CAM-1-Aquatic-6-Fish-174,0.0765192593241,0
COD10K-CAM-1-Aquatic-6-Fish-183,0.06266312139007206,0
COD10K-CAM-1-Aquatic-6-Fish-186,0.04398449499217696,0
COD10K-CAM-1-Aquatic-6-Fish-189,0.22062103128678265,0
COD10K-CAM-1-Aquatic-6-Fish-190,0.20213343847788018,0
COD10K-CAM-1-Aquatic-6-Fish-191,0.21548767089843748,0
COD10K-CAM-1-Aquatic-6-Fish-193,0.024463783214294835,0
COD10K-CAM-1-Aquatic-6-Fish-196,0.01459519798036345,0
COD10K-CAM-1-Aquatic-6-Fish-197,0.029894733218140845,0
COD10K-CAM-1-Aquatic-6-Fish-203,0.027661437699164584,0
COD10K-CAM-1-Aquatic-6-Fish-204,0.021993657684523295,0
COD10K-CAM-1-Aquatic-6-Fish-207,0.25646147780122297,0
COD10K-CAM-1-Aquatic-6-Fish-215,0.010576990028966133,0
COD10K-CAM-1-Aquatic-6-Fish-218,0.020434617828612927,0
COD10K-CAM-1-Aquatic-6-Fish-219,0.028160937938814846,0
COD10K-CAM-1-Aquatic-6-Fish-220,0.045722753337483824,0
COD10K-CAM-1-Aquatic-6-Fish-221,0.13370073605207058,0
COD10K-CAM-1-Aquatic-6-Fish-222,0.06322724088531763,0
COD10K-CAM-1-Aquatic-6-Fish-224,0.11594819937135159,0
COD10K-CAM-1-Aquatic-6-Fish-225,0.20805932337941688,0
COD10K-CAM-1-Aquatic-6-Fish-227,0.01669784246706495,0
COD10K-CAM-1-Aquatic-6-Fish-228,0.2781542073830185,0
COD10K-CAM-1-Aquatic-6-Fish-230,0.11363907181352195,0
COD10K-CAM-1-Aquatic-6-Fish-231,0.061344232026143794,0
COD10K-CAM-1-Aquatic-6-Fish-235,0.07819212036836794,0
COD10K-CAM-1-Aquatic-6-Fish-242,0.025312506728533284,0
COD10K-CAM-1-Aquatic-6-Fish-243,0.04287384403798122,0
COD10K-CAM-1-Aquatic-7-Flounder-245,0.3288311723094331,0
COD10K-CAM-1-Aquatic-7-Flounder-246,0.07040278531405031,0
COD10K-CAM-1-Aquatic-7-Flounder-247,0.028539770513864787,0
COD10K-CAM-1-Aquatic-7-Flounder-248,0.20359884993202035,0
COD10K-CAM-1-Aquatic-7-Flounder-249,0.05365294215053134,0
COD10K-CAM-1-Aquatic-7-Flounder-250,0.039920790959549174,0
COD10K-CAM-1-Aquatic-7-Flounder-253,0.08120796353209253,0
COD10K-CAM-1-Aquatic-7-Flounder-254,0.33929321019220277,0
COD10K-CAM-1-Aquatic-7-Flounder-258,0.07885337149268665,0
COD10K-CAM-1-Aquatic-7-Flounder-259,0.029666247399024712,0
COD10K-CAM-1-Aquatic-7-Flounder-262,0.03295575447136799,0
COD10K-CAM-1-Aquatic-7-Flounder-264,0.12878185097688163,0
COD10K-CAM-1-Aquatic-7-Flounder-266,0.10525921853116246,0
COD10K-CAM-1-Aquatic-7-Flounder-270,0.5524754386106566,0
COD10K-CAM-1-Aquatic-7-Flounder-272,0.05256562585272678,0
COD10K-CAM-1-Aquatic-7-Flounder-277,0.05779644336575777,0
COD10K-CAM-1-Aquatic-7-Flounder-283,0.025056776306810424,0
COD10K-CAM-1-Aquatic-7-Flounder-284,0.07129571453418607,0
COD10K-CAM-1-Aquatic-7-Flounder-286,0.02110257559282864,0
COD10K-CAM-1-Aquatic-7-Flounder-287,0.11176253596384642,0
COD10K-CAM-1-Aquatic-7-Flounder-289,0.025016107480029047,0
COD10K-CAM-1-Aquatic-7-Flounder-290,0.18620777803308824,0
COD10K-CAM-1-Aquatic-7-Flounder-291,0.24353300684822424,0
COD10K-CAM-1-Aquatic-7-Flounder-292,0.03081929686938878,0
COD10K-CAM-1-Aquatic-8-FrogFish-295,0.17195974113115298,0
COD10K-CAM-1-Aquatic-8-FrogFish-296,0.06192529217090482,0
COD10K-CAM-1-Aquatic-8-FrogFish-297,0.31879914726307185,0
COD10K-CAM-1-Aquatic-8-FrogFish-299,0.14265726937279305,0
COD10K-CAM-1-Aquatic-8-FrogFish-303,0.025607015572342216,0
COD10K-CAM-1-Aquatic-8-FrogFish-305,0.15877162999167457,0
COD10K-CAM-1-Aquatic-8-FrogFish-306,0.09971338691040106,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-307,0.012900674861080513,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-309,0.09778355945690867,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-312,0.02184373027901017,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-315,0.043557222192763326,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-318,0.17569255784077442,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-322,0.09272061851369391,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-323,0.027339662416027904,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-326,0.09812187361589936,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-327,0.04831117063881137,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-333,0.04117872948740042,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-334,0.04040517969589924,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-339,0.05480742206490033,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-346,0.07064546347623207,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-347,0.11755333718340073,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-348,0.1082248340100966,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-349,0.08973594893237466,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-350,0.07087897397952893,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-353,0.12917375966217381,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-359,0.06798415339850133,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-369,0.29504114071921533,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-370,0.06236255301991263,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-372,0.02241207945580576,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-377,0.07526558523180803,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-379,0.1160632062009154,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-380,0.06411797029591652,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-381,0.10600319801654144,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-382,0.026574182940221545,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-383,0.13950438725490197,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-384,0.10664314818538091,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-385,0.14248053357492085,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-390,0.08258992572596388,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-391,0.1769562569667162,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-395,0.11897746928200269,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-397,0.11062021691814745,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-399,0.08698964262946977,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-402,0.03938807568518944,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-403,0.08410681522253789,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-406,0.0472927716822406,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-407,0.09138949026469312,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-409,0.022728315365859883,0
COD10K-CAM-1-Aquatic-9-GhostPipefish-411,0.05764876114245113,0
COD10K-CAM-2-Terrestrial-21-Ant-1233,0.13515879014465348,0
COD10K-CAM-2-Terrestrial-21-Ant-1238,0.0186026955850056,0
COD10K-CAM-2-Terrestrial-21-Ant-1240,0.045926090187788635,0
COD10K-CAM-2-Terrestrial-21-Ant-1241,0.05558023727403534,0
COD10K-CAM-2-Terrestrial-21-Ant-1243,0.18527521112958217,0
COD10K-CAM-2-Terrestrial-21-Ant-1246,0.08109092338412416,0
COD10K-CAM-2-Terrestrial-21-Ant-1247,0.032620191154097075,0
COD10K-CAM-2-Terrestrial-21-Ant-1249,0.08244963003919016,0
COD10K-CAM-2-Terrestrial-21-Ant-1251,0.09725434909963251,0
COD10K-CAM-2-Terrestrial-21-Ant-1257,0.09311384201360598,0
COD10K-CAM-2-Terrestrial-22-Bug-1260,0.2379242921273971,0
COD10K-CAM-2-Terrestrial-22-Bug-1262,0.04141181497012868,0
COD10K-CAM-2-Terrestrial-22-Bug-1263,0.029371069161862193,0
COD10K-CAM-2-Terrestrial-22-Bug-1267,0.07836519742413803,0
COD10K-CAM-2-Terrestrial-22-Bug-1268,0.040323364292060224,0
COD10K-CAM-2-Terrestrial-22-Bug-1270,0.026722273284313727,0
COD10K-CAM-2-Terrestrial-22-Bug-1271,0.04248855140061149,0
COD10K-CAM-2-Terrestrial-22-Bug-1272,0.1765803733855913,0
COD10K-CAM-2-Terrestrial-22-Bug-1273,0.01431365689974784,0
COD10K-CAM-2-Terrestrial-22-Bug-1274,0.04101014124537077,0
COD10K-CAM-2-Terrestrial-22-Bug-1276,0.04414257066754228,0
COD10K-CAM-2-Terrestrial-22-Bug-1277,0.012111915021315993,0
COD10K-CAM-2-Terrestrial-22-Bug-1278,0.02125555300245098,0
COD10K-CAM-2-Terrestrial-22-Bug-1281,0.07068845679743346,0
COD10K-CAM-2-Terrestrial-22-Bug-1282,0.043619084653092,0
COD10K-CAM-2-Terrestrial-22-Bug-1283,0.02186520998406683,0
COD10K-CAM-2-Terrestrial-22-Bug-1284,0.01306328781512605,0
COD10K-CAM-2-Terrestrial-22-Bug-1285,0.038647449601176935,0
COD10K-CAM-2-Terrestrial-22-Bug-1286,0.0310995398305864,0
COD10K-CAM-2-Terrestrial-22-Bug-1289,0.25125686015906956,0
COD10K-CAM-2-Terrestrial-22-Bug-1291,0.16250867420082968,0
COD10K-CAM-2-Terrestrial-22-Bug-1293,0.010926986666738437,0
COD10K-CAM-2-Terrestrial-23-Cat-1299,0.029559962931453576,0
COD10K-CAM-2-Terrestrial-23-Cat-1300,0.14070890941270048,0
COD10K-CAM-2-Terrestrial-23-Cat-1301,0.021554382311179492,0
COD10K-CAM-2-Terrestrial-23-Cat-1304,0.06038959531180894,0
COD10K-CAM-2-Terrestrial-23-Cat-1310,0.025373001849898085,0
COD10K-CAM-2-Terrestrial-23-Cat-1320,0.06144563762191074,0
COD10K-CAM-2-Terrestrial-23-Cat-1325,0.02817748325322968,0
COD10K-CAM-2-Terrestrial-23-Cat-1327,0.11346391961533521,0
COD10K-CAM-2-Terrestrial-23-Cat-1328,0.13636810369221472,0
COD10K-CAM-2-Terrestrial-23-Cat-1329,0.01591208588843252,0
COD10K-CAM-2-Terrestrial-23-Cat-1330,0.008245739044153532,0
COD10K-CAM-2-Terrestrial-23-Cat-1331,0.23551578698595502,0
COD10K-CAM-2-Terrestrial-23-Cat-1333,0.5062326496505215,0
COD10K-CAM-2-Terrestrial-23-Cat-1337,0.017361862974967245,0
COD10K-CAM-2-Terrestrial-23-Cat-1339,0.07875466898999184,0
COD10K-CAM-2-Terrestrial-23-Cat-1344,0.009957116013071894,0
COD10K-CAM-2-Terrestrial-23-Cat-1350,0.01324311798694087,0
COD10K-CAM-2-Terrestrial-23-Cat-1352,0.7866327116986691,0
COD10K-CAM-2-Terrestrial-23-Cat-1358,0.06910142276927662,0
COD10K-CAM-2-Terrestrial-23-Cat-1359,0.1035330376211157,0
COD10K-CAM-2-Terrestrial-23-Cat-1360,0.3459977841844746,0
COD10K-CAM-2-Terrestrial-23-Cat-1363,0.017061392449678987,0
COD10K-CAM-2-Terrestrial-23-Cat-1364,0.18690006715076224,0
COD10K-CAM-2-Terrestrial-23-Cat-1365,0.10494511922200518,0
COD10K-CAM-2-Terrestrial-23-Cat-1367,0.3991902028514342,0
COD10K-CAM-2-Terrestrial-23-Cat-1368,0.05227401996669823,0
COD10K-CAM-2-Terrestrial-23-Cat-1369,0.42023515140309053,0
COD10K-CAM-2-Terrestrial-23-Cat-1371,0.046076816524560055,0
COD10K-CAM-2-Terrestrial-23-Cat-1372,0.0695544574966317,0
COD10K-CAM-2-Terrestrial-23-Cat-1377,0.14533722821403955,0
COD10K-CAM-2-Terrestrial-23-Cat-1378,0.08760653726415697,0
COD10K-CAM-2-Terrestrial-23-Cat-1380,0.07956428598139828,0
COD10K-CAM-2-Terrestrial-23-Cat-1381,0.19715342110032152,0
COD10K-CAM-2-Terrestrial-23-Cat-1383,0.16015961143517543,0
COD10K-CAM-2-Terrestrial-23-Cat-1386,0.09891386144301471,0
COD10K-CAM-2-Terrestrial-23-Cat-1387,0.14601759982451987,0
COD10K-CAM-2-Terrestrial-23-Cat-1388,0.07458728964811835,0
COD10K-CAM-2-Terrestrial-23-Cat-1390,0.00593914548837987,0
COD10K-CAM-2-Terrestrial-23-Cat-1391,0.06595036207189235,0
COD10K-CAM-2-Terrestrial-23-Cat-1392,0.012513646657387084,0
COD10K-CAM-2-Terrestrial-23-Cat-1394,0.3164413615012061,0
COD10K-CAM-2-Terrestrial-23-Cat-1400,0.018150224295591835,0
COD10K-CAM-2-Terrestrial-23-Cat-1405,0.4065761142306858,0
COD10K-CAM-2-Terrestrial-23-Cat-1411,0.04579919163401085,0
COD10K-CAM-2-Terrestrial-23-Cat-1412,0.06973520866527431,0
COD10K-CAM-2-Terrestrial-23-Cat-1413,0.03170135313074799,0
COD10K-CAM-2-Terrestrial-23-Cat-1415,0.306592881054861,0
COD10K-CAM-2-Terrestrial-23-Cat-1419,0.1617895423334775,0
COD10K-CAM-2-Terrestrial-23-Cat-1420,0.05424718919143178,0
COD10K-CAM-2-Terrestrial-23-Cat-1421,0.030651845495685254,0
COD10K-CAM-2-Terrestrial-23-Cat-1423,0.09193163603739023,0
COD10K-CAM-2-Terrestrial-23-Cat-1424,0.22760101209757283,0
COD10K-CAM-2-Terrestrial-23-Cat-1428,0.018833309671414826,0
COD10K-CAM-2-Terrestrial-23-Cat-1429,0.02153034209657509,0
COD10K-CAM-2-Terrestrial-23-Cat-1431,0.12250802532520168,0
COD10K-CAM-2-Terrestrial-23-Cat-1432,0.11347579369458852,0
COD10K-CAM-2-Terrestrial-23-Cat-1433,0.13742087244854015,0
COD10K-CAM-2-Terrestrial-23-Cat-1434,0.03062047522052441,0
COD10K-CAM-2-Terrestrial-23-Cat-1438,0.256445457098028,0
COD10K-CAM-2-Terrestrial-23-Cat-1442,0.03380909316606737,0
COD10K-CAM-2-Terrestrial-23-Cat-1443,0.07787349558285867,0
COD10K-CAM-2-Terrestrial-23-Cat-1446,0.09877496357836753,0
COD10K-CAM-2-Terrestrial-23-Cat-1449,0.029468148260953935,0
COD10K-CAM-2-Terrestrial-23-Cat-1451,0.0906809512867647,0
COD10K-CAM-2-Terrestrial-23-Cat-1453,0.23239202719190746,0
COD10K-CAM-2-Terrestrial-23-Cat-1458,0.16540107976377397,0
COD10K-CAM-2-Terrestrial-23-Cat-1459,0.03175774567695478,0
COD10K-CAM-2-Terrestrial-23-Cat-1461,0.12785230143819643,0
COD10K-CAM-2-Terrestrial-23-Cat-1462,0.008261016959839496,0
COD10K-CAM-2-Terrestrial-23-Cat-1465,0.04342794979319853,0
COD10K-CAM-2-Terrestrial-23-Cat-1466,0.028700964052287583,0
COD10K-CAM-2-Terrestrial-23-Cat-1471,0.05099209554834303,0
COD10K-CAM-2-Terrestrial-23-Cat-1472,0.12187638487591511,0
COD10K-CAM-2-Terrestrial-23-Cat-1474,0.0752262145997749,0
COD10K-CAM-2-Terrestrial-23-Cat-1475,0.016366815187824763,0
COD10K-CAM-2-Terrestrial-23-Cat-1476,0.08348648035806563,0
COD10K-CAM-2-Terrestrial-23-Cat-1479,0.04707310967150019,0
COD10K-CAM-2-Terrestrial-23-Cat-1481,0.0492957643995098,0
COD10K-CAM-2-Terrestrial-23-Cat-1483,0.0927397994318327,0
COD10K-CAM-2-Terrestrial-23-Cat-1485,0.22832342409620096,0
COD10K-CAM-2-Terrestrial-23-Cat-1488,0.23974261453757933,0
COD10K-CAM-2-Terrestrial-23-Cat-1490,0.022044671181063933,0
COD10K-CAM-2-Terrestrial-23-Cat-1491,0.034116143775607254,0
COD10K-CAM-2-Terrestrial-23-Cat-1492,0.05480125662355723,0
COD10K-CAM-2-Terrestrial-23-Cat-1494,0.19453669934640525,0
COD10K-CAM-2-Terrestrial-23-Cat-1496,0.046233193391288806,0
COD10K-CAM-2-Terrestrial-23-Cat-1498,0.014933584956830163,0
COD10K-CAM-2-Terrestrial-23-Cat-1500,0.05112575055649059,0
COD10K-CAM-2-Terrestrial-23-Cat-1505,0.12182864936051398,0
COD10K-CAM-2-Terrestrial-23-Cat-1506,0.01752125359828176,1
COD10K-CAM-2-Terrestrial-23-Cat-1508,0.08228442227916057,0
COD10K-CAM-2-Terrestrial-23-Cat-1510,0.15059066473268998,0
COD10K-CAM-2-Terrestrial-23-Cat-1512,0.020996656378600823,0
COD10K-CAM-2-Terrestrial-23-Cat-1514,0.03379856655326845,0
COD10K-CAM-2-Terrestrial-23-Cat-1515,0.015797040195162055,0
COD10K-CAM-2-Terrestrial-23-Cat-1516,0.38899600459080114,0
COD10K-CAM-2-Terrestrial-23-Cat-1520,0.06208568286437188,0
COD10K-CAM-2-Terrestrial-23-Cat-1522,0.04835335917968168,0
COD10K-CAM-2-Terrestrial-23-Cat-1523,0.031075615976371016,0
COD10K-CAM-2-Terrestrial-23-Cat-1524,0.04944370832089181,0
COD10K-CAM-2-Terrestrial-23-Cat-1526,0.08259048153007724,0
COD10K-CAM-2-Terrestrial-23-Cat-1527,0.20213478418453767,0
COD10K-CAM-2-Terrestrial-23-Cat-1530,0.02683905382040246,0
COD10K-CAM-2-Terrestrial-23-Cat-1531,0.08733054578241398,0
COD10K-CAM-2-Terrestrial-23-Cat-1532,0.06501829531528519,0
COD10K-CAM-2-Terrestrial-23-Cat-1534,0.008783198337928922,0
COD10K-CAM-2-Terrestrial-23-Cat-1537,0.07959168568598743,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1541,0.22075904139433555,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1543,0.375663344916455,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1545,0.04775225277698127,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1546,0.035110238046536325,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1548,0.06658804936231448,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1552,0.08762324642027863,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1557,0.06789118153399705,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1560,0.18516287760528807,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1564,0.05791417871944785,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1565,0.15590274617994887,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1567,0.20817650089402068,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1568,0.15007726018289896,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1570,0.09018036786096204,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1572,0.12975376006919537,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1574,0.044585723465390796,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1581,0.08178856862565671,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1582,0.05499995300383801,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1587,0.20531724681858918,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1591,0.05451359857444123,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1594,0.0257112003613671,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1596,0.044453898909824346,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1597,0.04160915558765021,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1602,0.08862136641359016,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1607,0.10218929215973499,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1608,0.04812810521811213,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1616,0.05210695048517211,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1621,0.012894322244313241,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1622,0.0626652116769363,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1623,0.21264282122495734,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1626,0.13194371818163597,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1633,0.02185286520952437,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1641,0.11708548422114086,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1643,0.12179111761835042,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1644,0.12021361298911953,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1645,0.0130759477124183,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1650,0.06512138049766027,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1652,0.02815530082823759,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1653,0.021233995730727758,0
COD10K-CAM-2-Terrestrial-24-Caterpillar-1655,0.0541890975140056,0
COD10K-CAM-2-Terrestrial-25-Centipede-1658,0.11010543355996334,0
COD10K-CAM-2-Terrestrial-25-Centipede-1659,0.05188655879908944,0
COD10K-CAM-2-Terrestrial-25-Centipede-1663,0.06157298754055062,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1667,0.11043488758208203,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1670,0.02990783322414546,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1671,0.04421127757672412,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1676,0.014230517083297445,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1681,0.19314834969374853,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1688,0.0959624426728964,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1689,0.08326122203488925,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1692,0.18765824753948043,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1693,0.027332143280079234,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1696,0.050230083445591975,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1697,0.0356375612745098,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1698,0.042126463730115436,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1699,0.08154179432189544,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1701,0.10095663631663603,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1703,0.07926003449882557,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1705,0.0969085788677373,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1706,0.2026155491021445,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1707,0.019247659716258768,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1709,0.03494625714869281,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1711,0.014430949891707566,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1713,0.08516940945893331,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1716,0.06251554297095094,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1719,0.10908923184658478,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1722,0.13898951223516492,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1723,0.06552804601087818,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1727,0.009073617779835213,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1730,0.17278946824631491,0
COD10K-CAM-2-Terrestrial-26-Chameleon-1737,0.11173893893893894,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1739,0.07306836412843826,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1742,0.03166780266737002,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1743,0.09621077040809002,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1745,0.04583235795155864,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1747,0.007614173300899306,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1750,0.026279364691840276,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1751,0.03854883368727291,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1753,0.04347085187413266,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1755,0.054577166459414655,0
COD10K-CAM-2-Terrestrial-27-Cheetah-1756,0.06160747350791533,0
COD10K-CAM-2-Terrestrial-28-Deer-1758,0.020413629855309617,0
COD10K-CAM-2-Terrestrial-28-Deer-1760,0.05105078028046662,0
COD10K-CAM-2-Terrestrial-28-Deer-1761,0.010727573383766467,0
COD10K-CAM-2-Terrestrial-28-Deer-1762,0.08598217882348154,1
COD10K-CAM-2-Terrestrial-28-Deer-1764,0.07629817529168101,0
COD10K-CAM-2-Terrestrial-28-Deer-1766,0.03906289892258987,0
COD10K-CAM-2-Terrestrial-28-Deer-1767,0.047421830421983606,0
COD10K-CAM-2-Terrestrial-28-Deer-1768,0.038454773266370965,0
COD10K-CAM-2-Terrestrial-28-Deer-1769,0.0736426400753316,0
COD10K-CAM-2-Terrestrial-28-Deer-1772,0.007878058342663564,0
COD10K-CAM-2-Terrestrial-28-Deer-1773,0.013480021197668257,0
COD10K-CAM-2-Terrestrial-28-Deer-1775,0.026266473907271243,0
COD10K-CAM-2-Terrestrial-28-Deer-1779,0.09136491297826475,0
COD10K-CAM-2-Terrestrial-28-Deer-1784,0.1378981161543565,0
COD10K-CAM-2-Terrestrial-28-Deer-1785,0.1245800527161959,0
COD10K-CAM-2-Terrestrial-28-Deer-1788,0.025557221213443504,0
COD10K-CAM-2-Terrestrial-28-Deer-1790,0.045278784441119053,0
COD10K-CAM-2-Terrestrial-28-Deer-1791,0.054417780748663096,0
COD10K-CAM-2-Terrestrial-28-Deer-1792,0.01553926074106113,0
COD10K-CAM-2-Terrestrial-28-Deer-1794,0.05015952914368873,0
COD10K-CAM-2-Terrestrial-28-Deer-1795,0.006329014331427014,0
COD10K-CAM-2-Terrestrial-28-Deer-1801,0.016455502863663766,0
COD10K-CAM-2-Terrestrial-29-Dog-1804,0.1859283341435748,0
COD10K-CAM-2-Terrestrial-29-Dog-1805,0.029734936159676168,0
COD10K-CAM-2-Terrestrial-29-Dog-1814,0.010968887579522404,0
COD10K-CAM-2-Terrestrial-29-Dog-1815,0.03771201299530228,0
COD10K-CAM-2-Terrestrial-29-Dog-1816,0.041016533351993796,0
COD10K-CAM-2-Terrestrial-29-Dog-1817,0.13391767846386948,0
COD10K-CAM-2-Terrestrial-29-Dog-1820,0.005779603204677792,0
COD10K-CAM-2-Terrestrial-29-Dog-1825,0.01608058455722784,0
COD10K-CAM-2-Terrestrial-29-Dog-1827,0.0071557637133629485,0
COD10K-CAM-2-Terrestrial-29-Dog-1829,0.012012558017782948,0
COD10K-CAM-2-Terrestrial-29-Dog-1830,0.0429627179206152,0
