tag,B,alpha,repr,draw,norm_dmean,d_insample,d_heldout
dinoL224,2000,0.02,R3_render,14,0.077871,0.518803,0.371123
dinoL224,2000,0.02,R3_render,15,0.079761,0.559142,0.569454
dinoL224,2000,0.02,R3_render,16,0.077807,0.530435,0.44503
dinoL224,2000,0.02,R3_render,17,0.074017,0.53679,0.36632
dinoL224,2000,0.02,R3_render,18,0.075736,0.525778,0.422704
dinoL224,2000,0.02,R3_render,19,0.074412,0.517292,0.405899
dinoL224,2000,0.05,R2_cut,0,0.083255,0.703387,0.585728
dinoL224,2000,0.05,R2_cut,1,0.082431,0.720131,0.557797
dinoL224,2000,0.05,R2_cut,2,0.084392,0.70242,0.564748
dinoL224,2000,0.05,R2_cut,3,0.08194,0.70295,0.620525
dinoL224,2000,0.05,R2_cut,4,0.083579,0.718924,0.603693
dinoL224,2000,0.05,R2_cut,5,0.08575,0.714635,0.557396
dinoL224,2000,0.05,R2_cut,6,0.081707,0.709461,0.620469
dinoL224,2000,0.05,R2_cut,7,0.083407,0.697655,0.522886
dinoL224,2000,0.05,R2_cut,8,0.087119,0.721513,0.643553
dinoL224,2000,0.05,R2_cut,9,0.082319,0.695031,0.618857
dinoL224,2000,0.05,R2_cut,10,0.081404,0.695111,0.520872
dinoL224,2000,0.05,R2_cut,11,0.084739,0.721478,0.630847
dinoL224,2000,0.05,R2_cut,12,0.080188,0.674933,0.548865
dinoL224,2000,0.05,R2_cut,13,0.082587,0.689776,0.579095
dinoL224,2000,0.05,R2_cut,14,0.082189,0.673178,0.47573
dinoL224,2000,0.05,R2_cut,15,0.083867,0.724211,0.701038
dinoL224,2000,0.05,R2_cut,16,0.081736,0.680125,0.597515
dinoL224,2000,0.05,R2_cut,17,0.08048,0.701223,0.52536
dinoL224,2000,0.05,R2_cut,18,0.079222,0.678699,0.595053
dinoL224,2000,0.05,R2_cut,19,0.081344,0.692721,0.55573
dinoL224,2000,0.05,R3_render,0,0.07806,0.542614,0.464784
dinoL224,2000,0.05,R3_render,1,0.076086,0.547115,0.444715
dinoL224,2000,0.05,R3_render,2,0.080765,0.547935,0.443495
dinoL224,2000,0.05,R3_render,3,0.07576,0.534018,0.483095
dinoL224,2000,0.05,R3_render,4,0.077709,0.547388,0.457276
dinoL224,2000,0.05,R3_render,5,0.081257,0.548543,0.394456
dinoL224,2000,0.05,R3_render,6,0.074925,0.538199,0.453054
dinoL224,2000,0.05,R3_render,7,0.078339,0.53871,0.38872
dinoL224,2000,0.05,R3_render,8,0.082238,0.558575,0.494666
dinoL224,2000,0.05,R3_render,9,0.077306,0.538895,0.466313
dinoL224,2000,0.05,R3_render,10,0.076875,0.538666,0.400037
dinoL224,2000,0.05,R3_render,11,0.077834,0.557216,0.456158
dinoL224,2000,0.05,R3_render,12,0.074696,0.512658,0.440435
dinoL224,2000,0.05,R3_render,13,0.078547,0.543465,0.418082
dinoL224,2000,0.05,R3_render,14,0.077871,0.518803,0.371123
dinoL224,2000,0.05,R3_render,15,0.079761,0.559142,0.569454
dinoL224,2000,0.05,R3_render,16,0.077807,0.530435,0.44503
dinoL224,2000,0.05,R3_render,17,0.074017,0.53679,0.36632
dinoL224,2000,0.05,R3_render,18,0.075736,0.525778,0.422704
dinoL224,2000,0.05,R3_render,19,0.074412,0.517292,0.405899
dinoL224,2000,0.1,R2_cut,0,0.083255,0.703387,0.585728
dinoL224,2000,0.1,R2_cut,1,0.082431,0.720131,0.557797
dinoL224,2000,0.1,R2_cut,2,0.084392,0.70242,0.564748
dinoL224,2000,0.1,R2_cut,3,0.08194,0.70295,0.620525
dinoL224,2000,0.1,R2_cut,4,0.083579,0.718924,0.603693
dinoL224,2000,0.1,R2_cut,5,0.08575,0.714635,0.557396
dinoL224,2000,0.1,R2_cut,6,0.081707,0.709461,0.620469
dinoL224,2000,0.1,R2_cut,7,0.083407,0.697655,0.522886
dinoL224,2000,0.1,R2_cut,8,0.087119,0.721513,0.643553
dinoL224,2000,0.1,R2_cut,9,0.082319,0.695031,0.618857
dinoL224,2000,0.1,R2_cut,10,0.081404,0.695111,0.520872
dinoL224,2000,0.1,R2_cut,11,0.084739,0.721478,0.630847
dinoL224,2000,0.1,R2_cut,12,0.080188,0.674933,0.548865
dinoL224,2000,0.1,R2_cut,13,0.082587,0.689776,0.579095
dinoL224,2000,0.1,R2_cut,14,0.082189,0.673178,0.47573
dinoL224,2000,0.1,R2_cut,15,0.083867,0.724211,0.701038
dinoL224,2000,0.1,R2_cut,16,0.081736,0.680125,0.597515
dinoL224,2000,0.1,R2_cut,17,0.08048,0.701223,0.52536
dinoL224,2000,0.1,R2_cut,18,0.079222,0.678699,0.595053
dinoL224,2000,0.1,R2_cut,19,0.081344,0.692721,0.55573
dinoL224,2000,0.1,R3_render,0,0.07806,0.542614,0.464784
dinoL224,2000,0.1,R3_render,1,0.076086,0.547115,0.444715
dinoL224,2000,0.1,R3_render,2,0.080765,0.547935,0.443495
dinoL224,2000,0.1,R3_render,3,0.07576,0.534018,0.483095
dinoL224,2000,0.1,R3_render,4,0.077709,0.547388,0.457276
dinoL224,2000,0.1,R3_render,5,0.081257,0.548543,0.394456
dinoL224,2000,0.1,R3_render,6,0.074925,0.538199,0.453054
dinoL224,2000,0.1,R3_render,7,0.078339,0.53871,0.38872
dinoL224,2000,0.1,R3_render,8,0.082238,0.558575,0.494666
dinoL224,2000,0.1,R3_render,9,0.077306,0.538895,0.466313
dinoL224,2000,0.1,R3_render,10,0.076875,0.538666,0.400037
dinoL224,2000,0.1,R3_render,11,0.077834,0.557216,0.456158
dinoL224,2000,0.1,R3_render,12,0.074696,0.512658,0.440435
dinoL224,2000,0.1,R3_render,13,0.078547,0.543465,0.418082
dinoL224,2000,0.1,R3_render,14,0.077871,0.518803,0.371123
dinoL224,2000,0.1,R3_render,15,0.079761,0.559142,0.569454
dinoL224,2000,0.1,R3_render,16,0.077807,0.530435,0.44503
dinoL224,2000,0.1,R3_render,17,0.074017,0.53679,0.36632
dinoL224,2000,0.1,R3_render,18,0.075736,0.525778,0.422704
dinoL224,2000,0.1,R3_render,19,0.074412,0.517292,0.405899
dinoL224,2000,0.2,R2_cut,0,0.082479,0.701599,0.593285
dinoL224,2000,0.2,R2_cut,1,0.081719,0.718794,0.596431
dinoL224,2000,0.2,R2_cut,2,0.083568,0.699913,0.607841
dinoL224,2000,0.2,R2_cut,3,0.08119,0.700651,0.577653
dinoL224,2000,0.2,R2_cut,4,0.082871,0.717482,0.623728
dinoL224,2000,0.2,R2_cut,5,0.084965,0.712911,0.553757
dinoL224,2000,0.2,R2_cut,6,0.080952,0.706741,0.581299
dinoL224,2000,0.2,R2_cut,7,0.082588,0.695155,0.548763
dinoL224,2000,0.2,R2_cut,8,0.086369,0.719661,0.572241
dinoL224,2000,0.2,R2_cut,9,0.081577,0.693886,0.643966
dinoL224,2000,0.2,R2_cut,10,0.080643,0.693206,0.503094
dinoL224,2000,0.2,R2_cut,11,0.084047,0.720344,0.671024
dinoL224,2000,0.2,R2_cut,12,0.07948,0.674416,0.550095
dinoL224,2000,0.2,R2_cut,13,0.081979,0.689866,0.583611
dinoL224,2000,0.2,R2_cut,14,0.081392,0.671093,0.554219
dinoL224,2000,0.2,R2_cut,15,0.08327,0.724094,0.670884
dinoL224,2000,0.2,R2_cut,16,0.080968,0.678525,0.584965
dinoL224,2000,0.2,R2_cut,17,0.079747,0.699261,0.549924
dinoL224,2000,0.2,R2_cut,18,0.078607,0.679461,0.547198
dinoL224,2000,0.2,R2_cut,19,0.080593,0.691401,0.547593
dinoL224,2000,0.2,R3_render,0,0.0773,0.544424,0.454253
dinoL224,2000,0.2,R3_render,1,0.075301,0.548916,0.472637
dinoL224,2000,0.2,R3_render,2,0.079819,0.547389,0.508162
dinoL224,2000,0.2,R3_render,3,0.07499,0.535348,0.453355
dinoL224,2000,0.2,R3_render,4,0.076865,0.548399,0.47251
dinoL224,2000,0.2,R3_render,5,0.080381,0.548627,0.432848
dinoL224,2000,0.2,R3_render,6,0.074178,0.540075,0.443611
dinoL224,2000,0.2,R3_render,7,0.077493,0.538971,0.411992
dinoL224,2000,0.2,R3_render,8,0.081571,0.560918,0.452398
dinoL224,2000,0.2,R3_render,9,0.076541,0.540452,0.499909
dinoL224,2000,0.2,R3_render,10,0.076044,0.539551,0.414589
dinoL224,2000,0.2,R3_render,11,0.077139,0.560027,0.521818
dinoL224,2000,0.2,R3_render,12,0.073913,0.513946,0.456954
dinoL224,2000,0.2,R3_render,13,0.07791,0.546123,0.467675
dinoL224,2000,0.2,R3_render,14,0.077021,0.519029,0.414548
dinoL224,2000,0.2,R3_render,15,0.079081,0.561559,0.532754
dinoL224,2000,0.2,R3_render,16,0.077054,0.532021,0.454277
dinoL224,2000,0.2,R3_render,17,0.073373,0.539911,0.399488
dinoL224,2000,0.2,R3_render,18,0.075036,0.528068,0.397598
dinoL224,2000,0.2,R3_render,19,0.073644,0.518937,0.442773
dinoL224,2000,0.5,R2_cut,0,0.073677,0.680805,0.527878
dinoL224,2000,0.5,R2_cut,1,0.074026,0.704276,0.542366
dinoL224,2000,0.5,R2_cut,2,0.073825,0.670686,0.513667
dinoL224,2000,0.5,R2_cut,3,0.073672,0.685573,0.568372
dinoL224,2000,0.5,R2_cut,4,0.074468,0.694804,0.594444
dinoL224,2000,0.5,R2_cut,5,0.076065,0.69189,0.493154
dinoL224,2000,0.5,R2_cut,6,0.073306,0.676237,0.589387
dinoL224,2000,0.5,R2_cut,7,0.073823,0.671999,0.500491
dinoL224,2000,0.5,R2_cut,8,0.078014,0.695711,0.619452
dinoL224,2000,0.5,R2_cut,9,0.072667,0.684309,0.588121
dinoL224,2000,0.5,R2_cut,10,0.072203,0.674102,0.499858
dinoL224,2000,0.5,R2_cut,11,0.075791,0.699831,0.576878
dinoL224,2000,0.5,R2_cut,12,0.071694,0.668097,0.565089
dinoL224,2000,0.5,R2_cut,13,0.074467,0.678705,0.580343
dinoL224,2000,0.5,R2_cut,14,0.073262,0.66151,0.491491
dinoL224,2000,0.5,R2_cut,15,0.0761,0.70701,0.620276
dinoL224,2000,0.5,R2_cut,16,0.072004,0.652522,0.53038
dinoL224,2000,0.5,R2_cut,17,0.071985,0.680622,0.551344
dinoL224,2000,0.5,R2_cut,18,0.071295,0.676978,0.579497
dinoL224,2000,0.5,R2_cut,19,0.073322,0.693201,0.490072
dinoL224,2000,0.5,R3_render,0,0.069948,0.564243,0.44363
dinoL224,2000,0.5,R3_render,1,0.068335,0.575012,0.449313
dinoL224,2000,0.5,R3_render,2,0.070549,0.546831,0.431223
dinoL224,2000,0.5,R3_render,3,0.06868,0.56386,0.466927
dinoL224,2000,0.5,R3_render,4,0.068791,0.562982,0.52015
dinoL224,2000,0.5,R3_render,5,0.072255,0.557217,0.361113
dinoL224,2000,0.5,R3_render,6,0.067917,0.568705,0.474618
dinoL224,2000,0.5,R3_render,7,0.069655,0.54939,0.367594
dinoL224,2000,0.5,R3_render,8,0.074888,0.579893,0.552577
dinoL224,2000,0.5,R3_render,9,0.069312,0.564212,0.478933
dinoL224,2000,0.5,R3_render,10,0.068451,0.557453,0.417844
dinoL224,2000,0.5,R3_render,11,0.07037,0.590862,0.48589
dinoL224,2000,0.5,R3_render,12,0.067231,0.539089,0.497128
dinoL224,2000,0.5,R3_render,13,0.071293,0.569844,0.505777
dinoL224,2000,0.5,R3_render,14,0.0697,0.535109,0.383208
dinoL224,2000,0.5,R3_render,15,0.072588,0.581262,0.522403
dinoL224,2000,0.5,R3_render,16,0.06947,0.545362,0.444909
dinoL224,2000,0.5,R3_render,17,0.067456,0.576861,0.445755
dinoL224,2000,0.5,R3_render,18,0.068671,0.556054,0.45305
dinoL224,2000,0.5,R3_render,19,0.067345,0.553792,0.374986
dinoL224,2000,1.0,R2_cut,0,0.066436,0.640006,0.470251
dinoL224,2000,1.0,R2_cut,1,0.068117,0.671338,0.46924
dinoL224,2000,1.0,R2_cut,2,0.068009,0.651222,0.5505
dinoL224,2000,1.0,R2_cut,3,0.068456,0.664902,0.516591
dinoL224,2000,1.0,R2_cut,4,0.067447,0.651409,0.46429
dinoL224,2000,1.0,R2_cut,5,0.069773,0.669023,0.487546
dinoL224,2000,1.0,R2_cut,6,0.067673,0.637569,0.496915
dinoL224,2000,1.0,R2_cut,7,0.067464,0.64167,0.484621
dinoL224,2000,1.0,R2_cut,8,0.071652,0.666708,0.518121
dinoL224,2000,1.0,R2_cut,9,0.065293,0.649848,0.500935
dinoL224,2000,1.0,R2_cut,10,0.066004,0.643275,0.499139
dinoL224,2000,1.0,R2_cut,11,0.06881,0.660737,0.501173
dinoL224,2000,1.0,R2_cut,12,0.065569,0.639622,0.465994
dinoL224,2000,1.0,R2_cut,13,0.069136,0.661007,0.572476
dinoL224,2000,1.0,R2_cut,14,0.066717,0.634653,0.430179
dinoL224,2000,1.0,R2_cut,15,0.07012,0.669602,0.52201
dinoL224,2000,1.0,R2_cut,16,0.066802,0.638813,0.53258
dinoL224,2000,1.0,R2_cut,17,0.066746,0.650223,0.488201
dinoL224,2000,1.0,R2_cut,18,0.065405,0.647714,0.463557
dinoL224,2000,1.0,R2_cut,19,0.06716,0.663551,0.53923
dinoL224,2000,1.0,R3_render,0,0.061676,0.549874,0.403424
dinoL224,2000,1.0,R3_render,1,0.061965,0.583824,0.405458
dinoL224,2000,1.0,R3_render,2,0.063273,0.550822,0.442148
dinoL224,2000,1.0,R3_render,3,0.062357,0.571523,0.435269
dinoL224,2000,1.0,R3_render,4,0.060544,0.550916,0.376553
dinoL224,2000,1.0,R3_render,5,0.064695,0.554353,0.34895
dinoL224,2000,1.0,R3_render,6,0.061255,0.567861,0.44812
dinoL224,2000,1.0,R3_render,7,0.062247,0.544158,0.36679
dinoL224,2000,1.0,R3_render,8,0.067465,0.569319,0.38673
dinoL224,2000,1.0,R3_render,9,0.062187,0.565661,0.437137
dinoL224,2000,1.0,R3_render,10,0.060959,0.556043,0.41617
dinoL224,2000,1.0,R3_render,11,0.062535,0.583566,0.432817
dinoL224,2000,1.0,R3_render,12,0.060786,0.54496,0.392423
dinoL224,2000,1.0,R3_render,13,0.064618,0.575477,0.432686
dinoL224,2000,1.0,R3_render,14,0.062081,0.529202,0.328299
dinoL224,2000,1.0,R3_render,15,0.065426,0.575048,0.500972
dinoL224,2000,1.0,R3_render,16,0.06283,0.553034,0.422636
dinoL224,2000,1.0,R3_render,17,0.061372,0.583788,0.401844
dinoL224,2000,1.0,R3_render,18,0.062115,0.559414,0.354607
dinoL224,2000,1.0,R3_render,19,0.060838,0.562697,0.481345
dinoL224,2000,2.0,R2_cut,0,0.06792,0.664478,0.499822
dinoL224,2000,2.0,R2_cut,1,0.069694,0.707419,0.518239
dinoL224,2000,2.0,R2_cut,2,0.070149,0.675934,0.599022
dinoL224,2000,2.0,R2_cut,3,0.06953,0.695389,0.558166
dinoL224,2000,2.0,R2_cut,4,0.068593,0.675169,0.494956
dinoL224,2000,2.0,R2_cut,5,0.071677,0.699314,0.515628
dinoL224,2000,2.0,R2_cut,6,0.069788,0.681813,0.528081
dinoL224,2000,2.0,R2_cut,7,0.068838,0.666725,0.490797
dinoL224,2000,2.0,R2_cut,8,0.072753,0.685461,0.526264
dinoL224,2000,2.0,R2_cut,9,0.066487,0.664283,0.556254
dinoL224,2000,2.0,R2_cut,10,0.067502,0.669872,0.531982
dinoL224,2000,2.0,R2_cut,11,0.070455,0.693049,0.497358
dinoL224,2000,2.0,R2_cut,12,0.067394,0.672108,0.526543
dinoL224,2000,2.0,R2_cut,13,0.070341,0.686097,0.549307
dinoL224,2000,2.0,R2_cut,14,0.068891,0.66948,0.518625
dinoL224,2000,2.0,R2_cut,15,0.070983,0.700606,0.53186
dinoL224,2000,2.0,R2_cut,16,0.06857,0.670352,0.516895
dinoL224,2000,2.0,R2_cut,17,0.067915,0.677128,0.474247
dinoL224,2000,2.0,R2_cut,18,0.066689,0.677097,0.512822
dinoL224,2000,2.0,R2_cut,19,0.068313,0.686035,0.49072
dinoL224,2000,2.0,R3_render,0,0.06272,0.566701,0.439891
dinoL224,2000,2.0,R3_render,1,0.063437,0.613173,0.422547
dinoL224,2000,2.0,R3_render,2,0.064996,0.570949,0.476838
dinoL224,2000,2.0,R3_render,3,0.063019,0.594112,0.441392
dinoL224,2000,2.0,R3_render,4,0.061293,0.565939,0.424175
dinoL224,2000,2.0,R3_render,5,0.065877,0.57455,0.362467
dinoL224,2000,2.0,R3_render,6,0.062772,0.600701,0.448261
dinoL224,2000,2.0,R3_render,7,0.063598,0.566741,0.38867
dinoL224,2000,2.0,R3_render,8,0.06833,0.585662,0.424573
dinoL224,2000,2.0,R3_render,9,0.063026,0.579809,0.463977
dinoL224,2000,2.0,R3_render,10,0.062092,0.576837,0.465208
dinoL224,2000,2.0,R3_render,11,0.063706,0.607087,0.430555
dinoL224,2000,2.0,R3_render,12,0.0621,0.570148,0.48771
dinoL224,2000,2.0,R3_render,13,0.065413,0.592765,0.429384
dinoL224,2000,2.0,R3_render,14,0.063422,0.552116,0.414981
dinoL224,2000,2.0,R3_render,15,0.065252,0.586184,0.468261
dinoL224,2000,2.0,R3_render,16,0.064094,0.57577,0.455406
dinoL224,2000,2.0,R3_render,17,0.062079,0.604292,0.365882
dinoL224,2000,2.0,R3_render,18,0.062998,0.579781,0.39096
dinoL224,2000,2.0,R3_render,19,0.062005,0.5847,0.444824
dinoL224,2000,5.0,R2_cut,0,0.069714,0.676868,0.564286
dinoL224,2000,5.0,R2_cut,1,0.071427,0.721329,0.535503
dinoL224,2000,5.0,R2_cut,2,0.071976,0.685553,0.625335
dinoL224,2000,5.0,R2_cut,3,0.07041,0.701802,0.582494
dinoL224,2000,5.0,R2_cut,4,0.069832,0.680918,0.572054
dinoL224,2000,5.0,R2_cut,5,0.073021,0.707727,0.547153
dinoL224,2000,5.0,R2_cut,6,0.071226,0.697684,0.605568
dinoL224,2000,5.0,R2_cut,7,0.070154,0.673445,0.505618
dinoL224,2000,5.0,R2_cut,8,0.074025,0.694451,0.589498
dinoL224,2000,5.0,R2_cut,9,0.068297,0.671196,0.541871
dinoL224,2000,5.0,R2_cut,10,0.068868,0.678962,0.568475
dinoL224,2000,5.0,R2_cut,11,0.071915,0.703139,0.532781
dinoL224,2000,5.0,R2_cut,12,0.068665,0.67897,0.538946
dinoL224,2000,5.0,R2_cut,13,0.071893,0.697279,0.56811
dinoL224,2000,5.0,R2_cut,14,0.070371,0.678308,0.560647
dinoL224,2000,5.0,R2_cut,15,0.071505,0.706866,0.555787
dinoL224,2000,5.0,R2_cut,16,0.070345,0.683997,0.526056
dinoL224,2000,5.0,R2_cut,17,0.068399,0.67863,0.51355
dinoL224,2000,5.0,R2_cut,18,0.067919,0.68525,0.552593
dinoL224,2000,5.0,R2_cut,19,0.069208,0.687049,0.539082
dinoL224,2000,5.0,R3_render,0,0.063946,0.564054,0.49311
dinoL224,2000,5.0,R3_render,1,0.064929,0.615518,0.488828
dinoL224,2000,5.0,R3_render,2,0.066507,0.569873,0.517969
dinoL224,2000,5.0,R3_render,3,0.063304,0.583423,0.464501
dinoL224,2000,5.0,R3_render,4,0.062262,0.559329,0.470274
dinoL224,2000,5.0,R3_render,5,0.066749,0.568455,0.419783
dinoL224,2000,5.0,R3_render,6,0.063536,0.594532,0.500155
dinoL224,2000,5.0,R3_render,7,0.064699,0.563811,0.413946
dinoL224,2000,5.0,R3_render,8,0.069271,0.582521,0.468064
dinoL224,2000,5.0,R3_render,9,0.06416,0.575576,0.46541
dinoL224,2000,5.0,R3_render,10,0.0629,0.570241,0.493578
dinoL224,2000,5.0,R3_render,11,0.064393,0.597875,0.459942
dinoL224,2000,5.0,R3_render,12,0.062796,0.561551,0.472462
dinoL224,2000,5.0,R3_render,13,0.066607,0.59131,0.463202
dinoL224,2000,5.0,R3_render,14,0.064392,0.547788,0.461977
dinoL224,2000,5.0,R3_render,15,0.065482,0.577325,0.456185
dinoL224,2000,5.0,R3_render,16,0.06542,0.575896,0.437278
dinoL224,2000,5.0,R3_render,17,0.061883,0.586201,0.409455
dinoL224,2000,5.0,R3_render,18,0.063577,0.572143,0.407611
dinoL224,2000,5.0,R3_render,19,0.062641,0.574425,0.466801
dinoL224,2000,10.0,R2_cut,0,0.070769,0.679202,0.53749
dinoL224,2000,10.0,R2_cut,1,0.072223,0.722422,0.630042
dinoL224,2000,10.0,R2_cut,2,0.072967,0.687789,0.599074
dinoL224,2000,10.0,R2_cut,3,0.071195,0.70363,0.561992
dinoL224,2000,10.0,R2_cut,4,0.070784,0.683973,0.522551
dinoL224,2000,10.0,R2_cut,5,0.073977,0.709304,0.567092
dinoL224,2000,10.0,R2_cut,6,0.072113,0.702147,0.580853
dinoL224,2000,10.0,R2_cut,7,0.071128,0.675797,0.470727
dinoL224,2000,10.0,R2_cut,8,0.075078,0.697947,0.607228
dinoL224,2000,10.0,R2_cut,9,0.069279,0.672462,0.542859
dinoL224,2000,10.0,R2_cut,10,0.069818,0.681684,0.525524
dinoL224,2000,10.0,R2_cut,11,0.072944,0.707484,0.556854
dinoL224,2000,10.0,R2_cut,12,0.069554,0.680381,0.472811
dinoL224,2000,10.0,R2_cut,13,0.072646,0.697191,0.560597
dinoL224,2000,10.0,R2_cut,14,0.071556,0.681837,0.505503
dinoL224,2000,10.0,R2_cut,15,0.072046,0.706411,0.575101
dinoL224,2000,10.0,R2_cut,16,0.071613,0.688666,0.548979
dinoL224,2000,10.0,R2_cut,17,0.068953,0.678268,0.537557
dinoL224,2000,10.0,R2_cut,18,0.068654,0.684141,0.514557
dinoL224,2000,10.0,R2_cut,19,0.070167,0.688435,0.489676
dinoL224,2000,10.0,R3_render,0,0.065032,0.559731,0.466628
dinoL224,2000,10.0,R3_render,1,0.065733,0.607717,0.506971
dinoL224,2000,10.0,R3_render,2,0.067722,0.567303,0.458914
dinoL224,2000,10.0,R3_render,3,0.06413,0.577373,0.461191
dinoL224,2000,10.0,R3_render,4,0.063228,0.553183,0.416333
dinoL224,2000,10.0,R3_render,5,0.067768,0.5638,0.41513
dinoL224,2000,10.0,R3_render,6,0.064514,0.590444,0.429501
dinoL224,2000,10.0,R3_render,7,0.065711,0.559666,0.384469
dinoL224,2000,10.0,R3_render,8,0.070309,0.579737,0.494937
dinoL224,2000,10.0,R3_render,9,0.065101,0.56977,0.437622
dinoL224,2000,10.0,R3_render,10,0.063932,0.565715,0.415766
dinoL224,2000,10.0,R3_render,11,0.065218,0.590717,0.447386
dinoL224,2000,10.0,R3_render,12,0.063768,0.556735,0.401557
dinoL224,2000,10.0,R3_render,13,0.067552,0.586069,0.419551
dinoL224,2000,10.0,R3_render,14,0.065578,0.545699,0.384668
dinoL224,2000,10.0,R3_render,15,0.066191,0.570072,0.464591
dinoL224,2000,10.0,R3_render,16,0.066772,0.575353,0.439428
dinoL224,2000,10.0,R3_render,17,0.062413,0.577003,0.403587
dinoL224,2000,10.0,R3_render,18,0.064345,0.564433,0.401917
dinoL224,2000,10.0,R3_render,19,0.063556,0.568002,0.373315
dinoL224,2000,20.0,R2_cut,0,0.070337,0.682564,0.579119
dinoL224,2000,20.0,R2_cut,1,0.071765,0.725158,0.525272
dinoL224,2000,20.0,R2_cut,2,0.072478,0.690823,0.595225
dinoL224,2000,20.0,R2_cut,3,0.07056,0.701478,0.531453
dinoL224,2000,20.0,R2_cut,4,0.070521,0.688288,0.541371
dinoL224,2000,20.0,R2_cut,5,0.073488,0.711667,0.57151
dinoL224,2000,20.0,R2_cut,6,0.071682,0.703875,0.538341
dinoL224,2000,20.0,R2_cut,7,0.070877,0.681943,0.491859
dinoL224,2000,20.0,R2_cut,8,0.07477,0.702177,0.600704
dinoL224,2000,20.0,R2_cut,9,0.068891,0.676784,0.57372
dinoL224,2000,20.0,R2_cut,10,0.06951,0.686067,0.536986
dinoL224,2000,20.0,R2_cut,11,0.072533,0.709684,0.52264
dinoL224,2000,20.0,R2_cut,12,0.069103,0.683934,0.564816
dinoL224,2000,20.0,R2_cut,13,0.072448,0.701453,0.584461
dinoL224,2000,20.0,R2_cut,14,0.071063,0.684925,0.469166
dinoL224,2000,20.0,R2_cut,15,0.071755,0.707966,0.545141
dinoL224,2000,20.0,R2_cut,16,0.07148,0.695716,0.592852
dinoL224,2000,20.0,R2_cut,17,0.068456,0.679786,0.45209
dinoL224,2000,20.0,R2_cut,18,0.068267,0.68799,0.536612
dinoL224,2000,20.0,R2_cut,19,0.069798,0.692649,0.566889
dinoL224,2000,20.0,R3_render,0,0.064359,0.564303,0.505716
dinoL224,2000,20.0,R3_render,1,0.065138,0.614257,0.419648
dinoL224,2000,20.0,R3_render,2,0.066945,0.570286,0.442345
dinoL224,2000,20.0,R3_render,3,0.063345,0.579094,0.429546
dinoL224,2000,20.0,R3_render,4,0.06267,0.559435,0.452764
dinoL224,2000,20.0,R3_render,5,0.06702,0.566419,0.422685
dinoL224,2000,20.0,R3_render,6,0.06374,0.593533,0.42395
dinoL224,2000,20.0,R3_render,7,0.065119,0.564902,0.386917
dinoL224,2000,20.0,R3_render,8,0.069594,0.58178,0.477365
dinoL224,2000,20.0,R3_render,9,0.064513,0.574453,0.478081
dinoL224,2000,20.0,R3_render,10,0.06336,0.571535,0.433874
dinoL224,2000,20.0,R3_render,11,0.064622,0.59626,0.357768
dinoL224,2000,20.0,R3_render,12,0.063192,0.562264,0.502413
dinoL224,2000,20.0,R3_render,13,0.067045,0.591254,0.458687
dinoL224,2000,20.0,R3_render,14,0.064884,0.549389,0.371074
dinoL224,2000,20.0,R3_render,15,0.065715,0.574523,0.474504
dinoL224,2000,20.0,R3_render,16,0.066398,0.583835,0.47924
dinoL224,2000,20.0,R3_render,17,0.06183,0.582837,0.328554
dinoL224,2000,20.0,R3_render,18,0.063788,0.570089,0.414196
dinoL224,2000,20.0,R3_render,19,0.062908,0.573234,0.478843
dinoL224,2000,40.0,R2_cut,0,0.071125,0.681605,0.582089
dinoL224,2000,40.0,R2_cut,1,0.07262,0.725612,0.556045
dinoL224,2000,40.0,R2_cut,2,0.073235,0.689281,0.557546
dinoL224,2000,40.0,R2_cut,3,0.071379,0.70368,0.650059
dinoL224,2000,40.0,R2_cut,4,0.071145,0.686462,0.545984
dinoL224,2000,40.0,R2_cut,5,0.074314,0.7121,0.55157
dinoL224,2000,40.0,R2_cut,6,0.072598,0.706723,0.598241
dinoL224,2000,40.0,R2_cut,7,0.071502,0.679232,0.488356
dinoL224,2000,40.0,R2_cut,8,0.075507,0.702864,0.53477
dinoL224,2000,40.0,R2_cut,9,0.069477,0.673069,0.547411
dinoL224,2000,40.0,R2_cut,10,0.070257,0.685013,0.511253
dinoL224,2000,40.0,R2_cut,11,0.073167,0.707977,0.55231
dinoL224,2000,40.0,R2_cut,12,0.069846,0.682589,0.538113
dinoL224,2000,40.0,R2_cut,13,0.072868,0.697373,0.609331
dinoL224,2000,40.0,R2_cut,14,0.071701,0.682065,0.504521
dinoL224,2000,40.0,R2_cut,15,0.072326,0.707842,0.575064
dinoL224,2000,40.0,R2_cut,16,0.072142,0.693605,0.497369
dinoL224,2000,40.0,R2_cut,17,0.069306,0.681396,0.532096
dinoL224,2000,40.0,R2_cut,18,0.06895,0.685884,0.543958
dinoL224,2000,40.0,R2_cut,19,0.070366,0.689291,0.533642
dinoL224,2000,40.0,R3_render,0,0.065212,0.563215,0.508322
dinoL224,2000,40.0,R3_render,1,0.065948,0.611758,0.453982
dinoL224,2000,40.0,R3_render,2,0.067811,0.569399,0.458863
dinoL224,2000,40.0,R3_render,3,0.064124,0.578467,0.535436
dinoL224,2000,40.0,R3_render,4,0.063348,0.555937,0.436356
dinoL224,2000,40.0,R3_render,5,0.067898,0.566908,0.381202
dinoL224,2000,40.0,R3_render,6,0.064706,0.594217,0.434493
