arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2716.jpg,0.05246458387134491,0.8247997776294046,0.034083835376850426,0.5743911094740282,0.0014180451003730364,0.019267088257770005,0.0009150034916688636,0.012939750638258253,0.03407583325198149,0.5743911094740282,0.9810237053019636,0.7931746453955261,0.02571007952358528,0.017000737244326828,0.006720675552544663,0.09085236873927909,0.005109981758004517,0.07832540569369217,0.023208651954215034,0.01674279439484215,0.05246458202600479,0.044631327479338845,0.022565857438016527,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2722.jpg,0.011389195600208431,0.5621969550848007,0.013643722816779127,0.8964684766184339,0.0018674922623065015,0.13536567538942335,0.001705082221819689,0.0525120305758822,0.013638572370738507,0.8964684766184339,0.5862911420649496,0.9701814950096418,0.14184677312325727,0.054046135469078334,0.005041855343399384,0.33414883091786984,0.006963104208004662,0.17069536736569563,0.13421522669078087,0.10033316803770272,0.011389194056391716,0.003720622417355372,0.0018724173553719009,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2724.jpg,0.02667703334568982,0.7296806585749694,0.04372416226323258,0.8126661064499722,0.006831024291013343,0.004174425450156373,0.019080636441817928,0.09024285919633775,0.04372246004299412,0.8126661064499722,0.7774710392668134,0.9314663774947288,0.00371608413614944,0.09098165448043717,0.024218007529592488,0.048089613558915986,0.04757786697735235,0.23866393592534305,0.06818586524829326,0.12818593279687035,0.026677031069993973,0.010475852272727272,0.005423553719008265,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2725.jpg,0.03566181229817138,0.7503839941944173,0.030469516123872213,0.6665601892141156,0.010237541703933633,0.07690460150705257,0.017771537176079818,0.04133811230069402,0.03046576102242932,0.6665601892141156,0.8378691718869037,0.8543581735269088,0.07963743574560038,0.04131848896311684,0.029613023294735197,0.2179590628093299,0.05647450359401594,0.1542728218463926,0.10030732591623057,0.0939484201312288,0.035661809146404266,0.02464811466942149,0.012477401859504132,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2726.jpg,0.07225227976027006,0.8583288001993736,0.07957455416291184,0.7621967015727761,0.018613471537400533,0.06760239615636196,0.005982459342670374,0.028296475890656307,0.07957071251834041,0.7621967015727761,0.9662286187848096,0.9012135638676203,0.0719132770577569,0.03156226160888967,0.05509353832186287,0.2181427506949975,0.02748017446215846,0.13600957154866833,0.10150394526117944,0.037264173329340525,0.07225227355957031,0.037391851756198344,0.019022791838842975,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2729.jpg,0.06169689487008812,0.7637114806196281,0.04758876551211256,0.675788357974327,0.006612628079616852,0.05187742050689369,0.003941578901554495,0.020117597225669536,0.04758662318105218,0.675788357974327,0.8459408488124609,0.8681908890518866,0.059554506823593714,0.023089599615642845,0.022822934310604483,0.18388224066080985,0.01786571490327547,0.10091295745524871,0.05917338835073185,0.04043916883930111,0.061696894466876984,0.0446797520661157,0.022662706611570247,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2733.jpg,0.04402419342562924,1.2371901692215115,0.020049889954599363,0.6133981196392836,0.0038297601548742425,0.06794909478860957,0.0024548506212081745,0.02758050480867386,0.020043066682088894,0.6133981196392836,1.4193991265448698,0.8297952640885452,0.07810020440431255,0.03190790136121195,0.012229113052798465,0.20429611837386139,0.010585910509118697,0.1291408948846093,0.07285473372959313,0.032571438860259955,0.044024188071489334,0.02165386105371901,0.010935885847107437,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2734.jpg,0.02901985235665115,0.8765571225507792,0.027945195915913046,0.791819143858438,0.0038693191556197744,0.06467716277689685,0.007341242801150165,0.09594189632040563,0.027938149140020116,0.791819143858438,0.9582995190233975,0.9194142186139178,0.07002793609651478,0.10094456938478841,0.011549769532569977,0.19862350899603995,0.019780583154043057,0.27723812095221423,0.08001434353083002,0.1039038928690874,0.029019847512245178,0.014365960743801653,0.007344395661157025,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2738.jpg,0.07936868680826237,0.859934676455708,0.07059673299074762,0.8040713220190424,0.013745219241998619,0.05376206548044463,0.01089682703983539,0.07713160566649557,0.07059505760748774,0.8040713220190424,0.9626292279784106,0.9287992719257245,0.056947290224204264,0.08101195418608172,0.04191503251781504,0.19751606418795545,0.03967204822973804,0.2428781902256761,0.06331271817417652,0.07022745014158913,0.07936868071556091,0.047367316632231406,0.023857179752066117,0,0
SINet-v2/S2C,COD10K-CAM-2-Terrestrial-45-Spider-2739.jpg,0.0409821612523704,0.7122435383397254,0.039001996558109694,0.7102086588707229,0.003097038471403271,0.03456698215178118,0.003924537116032677,0.025182584680078796,0.03899696971759308,0.7102086588707229,0.7806376997829554,0.8822892139133315,0.04035525318623599,0.030734326964867973,0.012268007298196618,0.14471320474169821,0.014740664165538424,0.12031447135779601,0.05495695891623004,0.044153953125530734,0.04098216071724892,0.03557592975206612,0.017981663223140498,0,0
