arch,name,es_whole,es_boundary,ent_whole,ent_boundary,ens_a0_whole,ens_a0_boundary,ens_cshuf_whole,ens_cshuf_boundary,ent_eps12_whole,ent_eps12_boundary,es_band1,ent_band1,ens_a0_band1,ens_cshuf_band1,ens_a0_sd_whole,ens_a0_sd_boundary,ens_cshuf_sd_whole,ens_cshuf_sd_boundary,ens_a0_ownband,ens_cshuf_ownband,es_scalar,band_frac,band1_frac,band_empty,band1_empty
SINet/S2C,camourflage_00319.jpg,0.030139830581960826,0.3579761791149077,0.07281299642085899,0.8503573704015618,0.002248059673230448,0.022247750735702686,0.0009870597703468267,0.015670249918314595,0.07281111457212097,0.8503573704015618,0.3883759350514373,0.9517644128326743,0.02406661228448084,0.01859618999250906,0.011842892267021201,0.12551918371749465,0.007350659052090777,0.1041957925699766,0.0370085869040146,0.022756498446160397,0.030139829963445663,0.029401794938016527,0.01474528667355372,0,0
SINet/S2C,camourflage_00320.jpg,0.020452421595404648,0.28892717170956345,0.07066448943038052,0.9636510989127844,0.0008276140611041241,0.01054520183661319,0.0004506894663647231,0.014170625468050972,0.07066448943038052,0.9636510989127844,0.2845823124328755,0.990070321216278,0.010484067928541669,0.014787720420151996,0.0071874455816523155,0.09320752375054575,0.005965694973369657,0.11060594617143357,0.02522442027217456,0.01841283429566189,0.02045242115855217,0.010379003099173554,0.005197572314049587,0,0
SINet/S2C,camourflage_00321.jpg,0.056165573074081196,0.40381201780737025,0.12570105848622132,0.911204109637151,0.0015437746793510716,0.017256455798804023,0.0023354518947578053,0.023040855524251422,0.12569808549034467,0.911204109637151,0.4084910830239447,0.9733922836058793,0.018379024068625408,0.025665052133059932,0.012685874990495043,0.11216709117283852,0.014542521838736961,0.12316700934909267,0.018852242513685037,0.021546078798011258,0.05616556853055954,0.04140302169421488,0.020814501549586778,0,0
SINet/S2C,camourflage_00322.jpg,0.03773823336230853,0.3966991891313655,0.07898754643169882,0.7088676370548063,0.0033022146516795436,0.02412996638102088,0.018686856949576527,0.020892306618556285,0.07898632085584613,0.7088676370548063,0.4468878158636695,0.878959296640186,0.030208778980071342,0.025479415961984612,0.02012795456483106,0.12342923787799824,0.050236755314421205,0.11673387622040834,0.02700659738123973,0.022486888267290717,0.03773823380470276,0.045099431818181816,0.022953254132231406,0,0
SINet/S2C,camourflage_00323.jpg,0.1120752380253623,0.33099693383116036,0.33766679149571344,0.9457128109132061,0.0035335708814325426,0.01069066968725846,0.02575579308564409,0.055728247480986724,0.33766679149571344,0.9457128109132061,0.3408320092908591,0.9844236701226781,0.009544899523947735,0.05599176986921244,0.020724971080192344,0.07002645680154145,0.08130900645924315,0.18935573534755473,0.028881474969886297,0.06925905545270468,0.11207522451877594,0.04887654958677686,0.02460776084710744,0,0
SINet/S2C,camourflage_00324.jpg,0.016906261138585718,0.41276474532751756,0.04091920625633581,0.8202028010794358,0.0008578900075616566,0.024881898198289832,0.0003229490240842894,0.014255438745998102,0.040918235219501345,0.8202028010794358,0.45408062409131955,0.9379748036232575,0.02565352016696999,0.017689237596852304,0.006602786475511279,0.1415271036481323,0.003671767690781912,0.10319231745963182,0.03649064457036403,0.014849169799324229,0.016906259581446648,0.01568956611570248,0.00786899535123967,0,0
SINet/S2C,camourflage_00325.jpg,0.0523183234391909,0.361754866156702,0.1420908669029172,0.894198071581016,0.007700196860525734,0.027676007468135717,0.0019121127402267851,0.014161586441907304,0.14209086670921103,0.894198071581016,0.366876188455655,0.9683361867291099,0.029667041880781158,0.014941711560544147,0.031046871551674522,0.14124424120285417,0.018572571892299897,0.09997137803704594,0.03750786593011235,0.016222847738855264,0.05231831967830658,0.04316244834710744,0.02162157799586777,0,0
SINet/S2C,camourflage_00326.jpg,0.020364697098725553,0.3196130313686092,0.06239045897366707,0.9249916030630863,0.006366116318937573,0.047623176378869335,0.0030173249312303112,0.022630376418218724,0.06239045897366707,0.9249916030630863,0.31820759527543757,0.978443200722913,0.048238108775007345,0.022135512329442237,0.022662204432878977,0.17307840808989086,0.013686059447081898,0.12395784208044948,0.10777127882348814,0.04674138727331305,0.02036469429731369,0.014801782024793389,0.007586518595041322,0,0
SINet/S2C,camourflage_00327.jpg,0.031797643155101536,0.3420729932473901,0.08365816150915747,0.7847715772426076,0.0008142536406969984,0.012547528256060253,0.0015324899159137786,0.0171280029410879,0.08365723646034155,0.7847715772426076,0.37494947467564166,0.9265150014482549,0.014563644781428202,0.020289000654913573,0.008612860054812571,0.09174411049336995,0.010550196685071213,0.10827997413773063,0.014124823120703721,0.019687883013057978,0.03179764002561569,0.0418307722107438,0.021024341425619833,0,0
SINet/S2C,camourflage_00328.jpg,0.06928807724822884,0.35206486975856505,0.2434989429686909,0.9416639161175868,0.005737686441121592,0.03249013084075432,0.0009571446708611177,0.008253473006123906,0.24349754068794136,0.9416639161175868,0.37655802156897744,0.9818115165772001,0.03786167154900693,0.009010456859848429,0.02356463113619245,0.12752530068487636,0.008836037836952379,0.05552515079012286,0.09133969183421006,0.023141488544988924,0.06928807497024536,0.02519692665289256,0.012614604855371902,0,0
