stem,status,fg_frac,obj_mean,obj_max,bg_mean,bg_max,obj_interior_mean,interior_px,raw_shape,cand_shape,err
3121,OK,0.18322097378277152,15.276216271463614,201,69.48630089875275,241,13.045027477397625,16923,,,
3122,OK,0.3055301732343423,8.942126961379898,147,111.94243956817112,236,7.822984654404151,28651,,,
3123,OK,0.11080063868613138,16.82336592897581,172,76.20769148549563,240,14.912965340179717,7790,,,
3124,OK,0.4655075187969925,10.484379837135743,156,53.770945431100166,249,9.46256507607789,46356,,,
3125,OK,0.077875,11.112573568753344,147,100.05966592863706,245,8.100283039407794,7655,,,
3126,OK,0.5551447876447877,10.04811665768319,117,36.70905750717845,232,9.914170473878386,52313,,,
3127,OK,0.19722,11.361947740256229,237,102.08549872526305,255,9.021088769004415,16312,,,
3128,OK,0.5375570342205324,7.602989631777805,143,52.948001671839776,200,6.985593108766387,53169,,,
3134,OK,0.2731745949314499,8.83394325364764,186,44.26589619467815,226,6.670040721349622,17190,,,
3135,OK,0.2728333333333333,11.940881015407589,192,39.61722311355591,208,10.263153837258605,25943,,,
3136,OK,0.19095,8.676023391812866,144,52.53402962322065,209,6.941089314289101,16873,,,
3137,OK,0.14385416666666667,11.423847453536085,160,33.7978870097741,195,6.0902758932609675,3685,,,
3139,OK,0.05599166666666667,16.680259959319343,183,36.25454106749293,212,14.10170121090558,4487,,,
3143,OK,0.16835106382978723,8.471757065121993,143,63.584923426784634,247,6.824834496332081,16767,,,
3146,OK,0.20232522796352584,12.667004682140265,183,79.38257409771309,228,10.071539927247532,23092,,,
3147,OK,0.10124647887323944,11.716677099997682,166,74.48927178747823,239,8.255034176981342,10826,,,
3149,OK,0.07266611295681064,19.963119594620338,218,56.7061677309951,251,15.808241840878328,6649,,,
3150,OK,0.424792576419214,7.349284264089846,149,91.52393605243346,249,5.8872305616945555,34841,,,
3151,OK,0.43815142576204524,5.939058448035109,119,32.112907867615604,206,5.355451503586586,31181,,,
3152,OK,0.13737702316724848,13.488112426605063,150,35.32200505863417,244,8.159699675324676,4928,,,
3153,OK,0.11383895131086143,12.123183637659702,179,81.42906250220128,249,7.927830024381748,9570,,,
3154,OK,0.35226824457593686,8.702376508647506,183,63.95299769928272,172,6.368835286790103,11774,,,
3155,OK,0.3661985018726592,13.70103980226711,234,63.315216427832766,255,11.228844610729237,34479,,,
3158,OK,0.055703389830508473,8.338100309346316,139,83.10627884923163,244,6.126666666666667,5250,,,
3160,OK,0.12399390243902439,16.10070895828211,220,77.322147008666,238,13.115466767181807,13265,,,
3161,OK,0.33391644908616186,12.087047462663227,214,128.68574340480578,246,10.932703951204198,44594,,,
3162,OK,0.18311403508771928,8.21331736526946,133,48.40526890380313,216,6.102493746966812,17858,,,
3164,OK,0.08694250871080139,20.8530541361921,222,70.41928467167212,243,17.21784811230273,7646,,,
3165,OK,0.15774444016142608,11.284992353214975,155,42.914737153442616,231,8.38655802829462,16446,,,
3169,OK,0.3717821782178218,5.869818020417221,150,50.8921329130549,206,4.6771994304034115,41901,,,
3171,OK,0.49948333333333333,8.60601510449687,153,66.849505510972,188,8.122149383834616,56289,,,
3172,OK,0.460625,8.757274234886175,132,98.89338483326895,196,8.09137995536463,51678,,,
3173,OK,0.25371666666666665,4.418971293437561,132,69.04546977242781,211,3.555200937148868,27886,,,
3176,OK,0.11233333333333333,8.105390702274976,143,73.54715859306546,235,6.413720361150958,11851,,,
3179,OK,0.057183333333333336,8.191149324783833,127,64.0949401026475,227,6.455542021924482,5747,,,
3180,OK,0.22962538226299695,6.350113756173354,146,119.46844307712665,255,5.764831927146109,27379,,,
3182,OK,0.3040607513988809,6.291287659708712,133,44.44742826950908,162,4.806486530645589,16321,,,
3185,OK,0.15039473684210528,8.645356830396201,148,85.73350442856406,221,6.7127510270739235,13063,,,
3186,OK,0.36355410447761194,6.177114070424824,107,40.60538105637553,178,5.697369257453166,36707,,,
3188,OK,0.09835205992509363,14.523356181772023,239,93.14182659023567,250,10.557963793389803,8028,,,
3192,OK,0.10019789734075449,8.417767353824631,131,91.47969960640926,232,4.938607334157396,6472,,,
3193,OK,0.23095864661654136,7.424581536040802,132,46.35713179999837,187,6.311636442141624,21616,,,
3195,OK,0.2548,9.26475013082156,218,83.49030461621041,245,6.701167890656874,26144,,,
3196,OK,0.168109375,8.910942776590142,183,45.18132016052791,224,6.629568781246135,18869,,,
3197,OK,0.22317765567765568,6.774992135461546,122,94.90870260563408,237,5.769163439998813,22469,,,
3200,OK,0.04530188679245283,13.784464806330696,177,58.266451247389604,229,9.634191535010727,3418,,,
3201,OK,0.03886666666666667,22.168572517629123,145,77.04850369548295,233,19.248304383788255,2015,,,
3203,OK,0.1781115879828326,11.929397590361447,204,60.252741514360316,229,9.1267984586269,14619,,,
3210,OK,0.2814941690962099,9.136411106220278,206,69.34145203339453,235,6.676241032998565,34850,,,
3212,OK,0.18934752747252748,12.849529060418103,227,48.57245412928242,241,10.408295313148072,24110,,,
3215,OK,0.134140625,16.23655600854203,235,97.66634334867214,255,12.79220380601596,10860,,,
3216,OK,0.1495291095890411,15.741387536978719,182,54.682431502827136,253,11.944283716669078,13826,,,
3217,OK,0.06439622641509433,26.78874890125989,229,82.84135963054833,255,24.537517224101215,5322,,,
3220,OK,0.14154388714733543,11.429858073565509,202,66.67866239421576,255,8.409494173728813,15104,,,
3221,OK,0.2982666666666667,7.023310609447177,138,56.33805180822091,176,5.960127060959008,33055,,,
3222,OK,0.15544314381270902,12.519229734817923,168,77.58022222442224,195,9.746495048646775,15383,,,
3223,OK,0.20558864265927979,7.80789571192778,167,66.71497854064782,236,6.257898383069945,25501,,,
3230,OK,0.3514138576779026,8.37243878393861,235,75.23083919213501,253,7.27636815920398,34840,,,
3231,OK,0.23234166666666667,13.391951508195545,166,47.51281132737727,207,12.382483112042861,24327,,,
3232,OK,0.27426666666666666,7.582462323772484,166,38.50916314532427,199,6.08596021733338,28773,,,
3239,OK,0.24720973782771535,12.266507587809004,166,78.58921449123942,238,9.95330888309546,22631,,,
3241,OK,0.36980221518987344,8.047614972651877,148,54.26495683576668,184,7.246503931821651,41499,,,
3244,OK,0.10995,13.461826082562782,196,71.87441404665157,248,10.88181053643299,11098,,,
3246,OK,0.18091760299625467,13.21724804195563,199,41.79500750664929,244,10.905775385807187,16351,,,
3247,OK,0.09065,19.717809646381074,177,81.09400487527721,216,18.047405134947592,9127,,,
3248,OK,0.079075,15.681315207081884,215,95.83389888789351,255,9.695009332940367,6786,,,
3249,OK,0.30451666666666666,8.347791582288872,203,67.28824079177551,253,6.593109587101212,32954,,,
3250,OK,0.18073970037453183,7.629591255245298,164,106.35029010518456,253,5.704249268602058,16293,,,
3251,OK,0.12103932584269662,12.706144761610068,167,52.95157642062503,210,9.83556729608975,10221,,,
3253,OK,0.28075396825396826,9.494181389870436,179,97.16479632183908,255,7.446917974437794,30905,,,
3254,OK,0.22086666666666666,13.49185028674917,217,56.417404666153274,247,11.173721921842718,22749,,,
3256,OK,0.31850833333333334,6.1206666492242485,183,76.51629799011157,252,4.622360648898749,35157,,,
3264,OK,0.18323333333333333,7.85583045297435,174,81.82046416085105,197,6.001114766081871,18240,,,
3265,OK,0.44021455223880596,9.170625754910894,202,63.01109278052736,215,8.138194172821327,43463,,,
3266,OK,0.3459,7.209068131444541,137,72.85022252798586,225,6.159896366707805,38083,,,
3268,OK,0.15401666666666666,7.321177361757385,188,44.15318465690813,244,5.729372521870476,15889,,,
3270,OK,0.13035833333333333,10.031856634490401,206,58.674176145347225,233,8.265158017947718,12815,,,
3271,OK,0.15331460674157305,13.593970115223321,225,68.63993394230273,253,10.512712469647193,14002,,,
3272,OK,0.16468333333333332,16.24710724285666,195,59.19216597830497,234,14.426667430448148,17457,,,
3275,OK,0.2020880149812734,8.741432300112743,197,77.23989736007292,241,6.949522654148425,18959,,,
3276,OK,0.20557843137254903,6.347067893875085,128,65.38458943696445,241,4.784070604797228,18469,,,
3277,OK,0.20929303278688524,8.668070038021574,128,91.51811730354744,243,7.651011708642803,17907,,,
3278,OK,0.31044642857142857,8.960054964369029,119,58.25647296914939,254,7.9541959565273705,28309,,,
3279,OK,0.12354868913857678,6.2811418466590885,125,62.51758987233588,250,5.095225557310865,11394,,,
3280,OK,0.15188333333333334,9.745564943853104,138,55.31804455623899,195,8.779338346487684,16091,,,
3281,OK,0.3815018656716418,7.7607729988344705,184,74.38983153100162,247,7.078067496672148,38313,,,
3287,OK,0.06475833333333333,10.989276369407627,180,74.67677991725252,251,6.637907608695652,5888,,,
3288,OK,0.15608695652173912,15.728859928372463,251,83.4144280071637,255,13.191180024913082,17929,,,
3290,OK,0.24619791666666666,7.5058764073995725,144,65.73174186416085,219,6.208065458796026,25665,,,
3291,OK,0.31016149870801035,7.543012656294476,192,129.3166303014412,251,6.499331096344058,45597,,,
3292,OK,0.30905,11.210942134498193,245,107.74778284326732,250,10.037665701369574,34877,,,
3294,OK,0.10808333333333334,7.822539193009509,125,67.46771621663709,255,5.884250875286732,11044,,,
3299,OK,0.085875,14.51622189875465,202,83.39919777565066,255,9.438965201465201,7280,,,
3300,OK,0.146875,10.860955082742317,216,46.877291005291006,226,7.37681852332491,14641,,,
3302,OK,0.38905833333333334,7.552816272909661,201,55.94504839978357,246,5.767574713186346,42362,,,
3303,OK,0.21383333333333332,13.881696544557029,176,63.43437212917815,238,11.706446548213092,21443,,,
